t,u,theta,phi
3.72,-0.2006416,-0.250802,-0.4567969
3.73,-0.1795646,-0.2244557,-0.4324851
3.74,-0.1559409,-0.1949262,-0.4178979
3.75,-0.1302386,-0.1627983,-0.3984485
3.76,-0.1069152,-0.133644,-0.3692741
3.77,-0.091378,-0.1142225,-0.3498249
3.78,-0.07383482,-0.09229352,-0.3255129
3.79,-0.06050869,-0.07563587,-0.3012011
3.8,-0.04037771,-0.05047214,-0.272027
3.81,-0.01725433,-0.02156791,-0.2477152
3.82,0.003124724,0.003905905,-0.2136786
3.83,0.01303424,0.0162928,-0.1893668
3.84,0.02889995,0.03612494,-0.165055
3.85,0.05416609,0.06770761,-0.1456056
3.86,0.07766858,0.09708572,-0.1115689
3.87,0.09194084,0.1149261,-0.08239484
3.88,0.09623931,0.1202991,-0.05322051
3.89,0.110455,0.1380688,-0.0337708
3.9,0.134992,0.16874,-0.009459019
3.91,0.1620568,0.2025711,0.01971507
3.92,0.175232,0.21904,0.04402685
3.93,0.1707188,0.2133984,0.06347632
3.94,0.1815534,0.2269418,0.08292556
3.95,0.2110176,0.263772,0.09751296
3.96,0.2404401,0.3005501,0.1169622
3.97,0.2551229,0.3189036,0.1315494
3.98,0.2493904,0.311738,0.1558614
3.99,0.2605807,0.3257259,0.1704483
4,0.2824944,0.3531179,0.1801732
4.01,0.3052855,0.3816069,0.1947603
4.02,0.3128129,0.3910161,0.2142096
4.03,0.3131611,0.3914514,0.2239344
4.04,0.3239096,0.404887,0.2385213
4.05,0.332467,0.4155838,0.2579708
4.06,0.3361396,0.4201745,0.272558
4.07,0.3317377,0.4146721,0.2871451
4.08,0.3271827,0.4089784,0.2968698
4.09,0.3337162,0.4171452,0.3114569
4.1,0.3365822,0.4207277,0.3260441
4.11,0.3272347,0.4090434,0.340631
4.12,0.3058789,0.3823487,0.3503559
4.13,0.290098,0.3626225,0.3552182
4.14,0.2817678,0.3522098,0.3552182
4.15,0.2820196,0.3525245,0.3552182
4.16,0.2792627,0.3490784,0.3552182
4.17,0.267684,0.3346049,0.3552182
4.18,0.2544344,0.318043,0.3454933
4.19,0.2449998,0.3062498,0.340631
4.2,0.2374259,0.2967824,0.3357689
4.21,0.2225253,0.2781566,0.3309064
4.22,0.2053609,0.2567011,0.3211815
4.23,0.1875787,0.2344734,0.3114569
4.24,0.1740386,0.2175482,0.3065946
4.25,0.1628503,0.2035628,0.2871451
4.26,0.1482937,0.1853672,0.2822828
4.27,0.1336569,0.1670711,0.272558
4.28,0.1141525,0.1426906,0.2628331
4.29,0.08968957,0.112112,0.2482462
4.3,0.06637937,0.08297421,0.2287967
4.31,0.0515881,0.06448513,0.2190721
4.32,0.03546203,0.04432754,0.2044849
4.33,0.01603267,0.02004084,0.1850355
4.34,-0.003924591,-0.004905738,0.1704483
4.35,-0.0201181,-0.02514763,0.1461365
4.36,-0.03286191,-0.04107739,0.126687
4.37,-0.04432128,-0.0554016,0.1072376
4.38,-0.05767017,-0.07208771,0.09751296
4.39,-0.08011463,-0.1001433,0.07806349
4.4,-0.103315,-0.1291438,0.05375171
4.41,-0.1179091,-0.1473863,0.03916454
4.42,-0.1159731,-0.1449664,0.01485276
4.43,-0.1282689,-0.1603362,0.0002653599
4.44,-0.1533438,-0.1916798,-0.01918387
4.45,-0.1749171,-0.2186463,-0.0337708
4.46,-0.1847276,-0.2309095,-0.05322051
4.47,-0.1812195,-0.2265244,-0.06780744
