t,u,theta,phi
3.8,0.1312905,0.2188174,0.1716416
3.81,0.1267496,0.2112493,0.1667793
3.82,0.1210647,0.2017744,0.1716416
3.83,0.1135085,0.1891809,0.1716416
3.84,0.1051314,0.175219,0.1716416
3.85,0.09731531,0.1621922,0.1716416
3.86,0.08939225,0.1489871,0.1570544
3.87,0.07984678,0.133078,0.161917
3.88,0.06937136,0.1156189,0.1521921
3.89,0.05979219,0.09965365,0.1570544
3.9,0.05079828,0.08466379,0.1473298
3.91,0.04174539,0.06957565,0.1376052
3.92,0.03315896,0.05526493,0.1327426
3.93,0.02392341,0.03987234,0.1181557
3.94,0.01510818,0.0251803,0.1084309
3.95,0.008646771,0.01441129,0.09870601
3.96,0.002424346,0.004040577,0.08898163
3.97,-0.008114312,-0.01352385,0.07925677
3.98,-0.01766116,-0.02943527,0.06466961
3.99,-0.02223863,-0.03706438,0.05494499
4,-0.02556964,-0.04261607,0.04035759
4.01,-0.03404862,-0.0567477,0.03549552
4.02,-0.04302191,-0.07170318,0.02577066
4.03,-0.04594029,-0.07656716,0.00632143
4.04,-0.04857796,-0.08096327,0.001458883
4.05,-0.05775319,-0.09625531,-0.008265972
4.06,-0.06833881,-0.113898,-0.01799083
4.07,-0.07170569,-0.1195095,-0.03257775
4.08,-0.07260018,-0.1210003,-0.04230261
4.09,-0.07864435,-0.1310739,-0.04716492
4.1,-0.08664793,-0.1444132,-0.05202699
4.11,-0.09346928,-0.1557821,-0.0714767
4.12,-0.09587126,-0.1597854,-0.06661439
4.13,-0.09987781,-0.166463,-0.08120131
4.14,-0.1058839,-0.1764732,-0.08120131
4.15,-0.1084,-0.1806666,-0.1055133
4.16,-0.1070449,-0.1784081,-0.1055133
4.17,-0.1089342,-0.181557,-0.1055133
4.18,-0.112723,-0.1878716,-0.1055133
4.19,-0.1170262,-0.1950436,-0.1103754
4.2,-0.1181137,-0.1968561,-0.1103754
4.21,-0.1177897,-0.1963161,-0.115238
4.22,-0.1190218,-0.1983696,-0.1201003
4.23,-0.119923,-0.1998716,-0.1201003
4.24,-0.1198385,-0.1997309,-0.115238
4.25,-0.1184892,-0.1974821,-0.1298251
4.26,-0.1175768,-0.1959613,-0.1298251
4.27,-0.1158531,-0.1930885,-0.1201003
4.28,-0.1128369,-0.1880615,-0.1298251
4.29,-0.1079481,-0.1799135,-0.1346872
4.3,-0.1034384,-0.1723973,-0.1298251
4.31,-0.09986912,-0.1664485,-0.1298251
4.32,-0.09469279,-0.1578213,-0.1201003
4.33,-0.08867021,-0.1477837,-0.1395497
4.34,-0.08300532,-0.1383422,-0.1298251
4.35,-0.07623747,-0.1270624,-0.1298251
4.36,-0.06851556,-0.1141926,-0.1201003
4.37,-0.06117319,-0.1019553,-0.1298251
4.38,-0.05309096,-0.08848494,-0.1249628
4.39,-0.04422661,-0.07371101,-0.1249628
4.4,-0.03471017,-0.05785029,-0.1249628
4.41,-0.02488798,-0.04147996,-0.1249628
4.42,-0.01522318,-0.02537196,-0.1249628
4.43,-0.005725943,-0.009543238,-0.1103754
4.44,0.002722416,0.00453736,-0.1103754
