t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,r_phi
2.61,0.04620669,0.01992686,-0.7596699,-0.3993705,-0.07950306,-0.06689226,0.7046038,0
2.62,0.03517725,0.02209168,-0.815627,-0.3456255,-0.06977844,-0.06083615,0.6505891,0
2.63,0.02146995,0.02115498,-0.6389624,-0.3022314,-0.06005383,-0.05514782,0.5890774,0
2.64,0.01724677,0.01725987,-0.5113269,-0.2654999,-0.05519128,-0.04988308,0.519663,0
2.65,0.01657425,0.01350114,-0.6003253,-0.2348058,-0.04060411,-0.045294,0.4587514,0
2.66,0.006173876,0.01355643,-0.6775994,-0.1751796,-0.03574181,-0.04075344,0.3940209,0
2.67,-0.01591437,0.01062811,-0.25499,-0.1426348,-0.02601719,-0.0367786,0.3417454,0
2.68,-0.02217487,0.002846558,0.2451601,-0.1229046,-0.0308795,-0.03303351,0.2817798,0
2.69,-0.01190883,-0.006357925,0.2632796,-0.1303603,-0.02601719,-0.03027429,0.2443034,0
2.7,-0.005677648,-0.008409975,-0.01623956,-0.1015708,-0.02115488,-0.02773451,0.2133456,0
2.71,-0.01372032,-0.006781505,-0.01730541,-0.06006916,-0.01629257,-0.02532974,0.1900987,0
2.72,-0.02165142,-0.007449026,0.2859289,-0.02414715,-0.01629257,-0.02305979,0.1583145,0
2.73,-0.01513145,-0.01078632,0.4607283,-0.0002861954,-0.01629257,-0.02126614,0.1217573,0
2.74,-0.006837861,-0.01091299,0.3426854,0.03667626,-0.01142979,-0.01993347,0.08718714,0
2.75,-0.0041862,-0.006916864,0.2688753,0.092849,-0.01142979,-0.01873529,0.05386523,0
2.76,-0.004344871,-0.00314651,0.3306946,0.1371946,-0.01142979,-0.01791185,0.02616127,0
2.77,-0.002337906,-0.0004914264,0.4135644,0.1720073,-0.01142979,-0.01742102,-0.002825034,0
2.78,0.002012447,0.002147462,0.4396777,0.2000089,-0.01142979,-0.01723039,-0.02815363,0
2.79,0.006486318,0.00556786,0.427154,0.2218015,-0.01142979,-0.01726082,-0.04506288,0
2.8,0.01014787,0.009529471,0.4215583,0.2359696,-0.006567955,-0.01741301,-0.05317699,0
2.81,0.01422519,0.01472952,0.4194266,0.2570281,-0.01142979,-0.01735789,-0.06198881,0
2.82,0.01839609,0.01848744,0.4007742,0.2516195,-0.01142979,-0.01759988,-0.05591355,0
2.83,0.02173783,0.02237619,0.3829212,0.2443073,-0.01142979,-0.01776202,-0.04892198,0
2.84,0.02526429,0.02600351,0.3722627,0.2290801,-0.01142979,-0.01781266,-0.03583022,0
2.85,0.02874169,0.02942316,0.3501464,0.2076967,-0.01142979,-0.01770374,-0.01789713,0
2.86,0.0316125,0.03259517,0.3227007,0.1812246,-0.01142979,-0.01740205,0.003724615,0
2.87,0.03409395,0.03530404,0.3048477,0.14988,-0.01142979,-0.01688817,0.02783252,0
2.88,0.03682046,0.03748088,0.2832643,0.1145074,-0.01142979,-0.01615473,0.0534399,0
2.89,0.0391082,0.03930438,0.2459595,0.076752,-0.01142979,-0.01520226,0.08002175,0
2.9,0.04088074,0.04067134,0.2193133,0.03665409,-0.01142979,-0.01403609,0.107141,0
2.91,0.04279851,0.04149102,0.189203,-0.005400376,-0.01142979,-0.01266705,0.1340802,0
2.92,0.04384006,0.0419374,0.1479013,-0.04795329,-0.01142979,-0.01111107,0.1604075,0
2.93,0.04496587,0.0417891,0.1185905,-0.0917573,-0.01142979,-0.009386403,0.1858938,0
2.94,0.04642934,0.04123106,0.06609735,-0.1352596,-0.006567955,-0.007513778,0.2100723,0
2.95,0.04812447,0.04169475,-0.0074463,-0.1620377,-0.01142979,-0.005271114,0.2253782,0
2.96,0.04975141,0.04056618,-0.1286867,-0.2065516,-0.006567955,-0.003248354,0.2485327,0
2.97,0.04722807,0.04068863,-0.2115566,-0.2291698,-0.00170517,-0.0008995974,0.2580361,0
2.98,0.04209022,0.0403036,-0.1987664,-0.2464067,-0.006567955,0.0016588,0.2614411,0
2.99,0.04005042,0.03628999,-0.1705213,-0.2901955,-0.00170517,0.00385228,0.2713229,0
3,0.04085554,0.03322393,-0.2445979,-0.3137602,-0.00170517,0.006240636,0.2698258,0
3.01,0.03822491,0.03066376,-0.3498506,-0.3386189,-0.00170517,0.008508014,0.2747446,0
3.02,0.0320743,0.02729136,-0.3543805,-0.3661203,-0.00170517,0.01069247,0.279706,0
3.03,0.02632289,0.02217786,-0.2917618,-0.3982833,0.003157139,0.01278806,0.2825656,0
3.04,0.02555055,0.01724275,-0.2928276,-0.4159226,0.008019447,0.01502799,0.2767589,0
3.05,0.02560612,0.01423645,-0.4260589,-0.4147003,0.01288176,0.0173366,0.2660436,0
3.06,0.02199172,0.0129562,-0.5331768,-0.3958337,0.01288176,0.01964765,0.2479356,0
3.07,0.0127517,0.01052194,-0.5134585,-0.3815925,0.01774406,0.02162388,0.2263446,0
3.08,0.005187493,0.006644465,-0.3874218,-0.360791,0.02260637,0.02348142,0.1913413,0
3.09,0.002694397,0.002465883,-0.3447878,-0.3335702,0.01774406,0.02513336,0.1506919,0
3.1,-0.0003293392,-0.00247139,-0.3762304,-0.324054,0.02260637,0.02606669,0.1232228,0
3.11,-0.006126074,-0.005664436,-0.3583774,-0.2964291,0.02260637,0.02692354,0.09002801,0
3.12,-0.01234017,-0.009704004,-0.2469961,-0.2784726,0.02746868,0.02743348,0.06371432,0
3.13,-0.0139134,-0.01322073,-0.1734524,-0.2479148,0.02260637,0.02789678,0.03043587,0
3.14,-0.01409616,-0.01708174,-0.1958353,-0.2313706,0.02260637,0.02777531,0.008518446,0
3.15,-0.01668798,-0.01945927,-0.1971676,-0.2050528,0.02260637,0.02743319,-0.01492246,0
3.16,-0.018684,-0.02156377,-0.1601293,-0.1785464,0.02746868,0.02688501,-0.03664232,0
3.17,-0.01936073,-0.02201831,-0.1473391,-0.1340169,0.02260637,0.02639194,-0.06649993,0
3.18,-0.02037835,-0.02319402,-0.1505366,-0.1054287,0.02746868,0.02539261,-0.08722564,0
3.19,-0.02214286,-0.02256095,-0.1284203,-0.0556378,0.02260637,0.02446644,-0.1195814,0
3.2,-0.02277802,-0.02325452,-0.1028399,-0.02691406,0.02260637,0.02304496,-0.1407608,0
3.21,-0.02345236,-0.02328497,-0.09244783,0.006618511,0.02260637,0.0214825,-0.1641686,0
3.22,-0.02497811,-0.02284062,-0.06020587,0.03867688,0.02260637,0.0197968,-0.1837175,0
3.23,-0.02545929,-0.02236143,-0.01863772,0.06784476,0.02746868,0.01802853,-0.2004038,0
3.24,-0.02463156,-0.02029932,-0.0007847399,0.1118955,0.02260637,0.01645032,-0.2227069,0
3.25,-0.02321973,-0.01906863,-0.01437432,0.1369764,0.02260637,0.01451684,-0.2336142,0
3.26,-0.02375898,-0.01705034,-0.01544017,0.1671646,0.02260637,0.01257332,-0.2471276,0
3.27,-0.02534555,-0.0151603,0.04637912,0.1932696,0.02260637,0.01062123,-0.2580838,0
3.28,-0.02484841,-0.01375079,0.1121954,0.2145328,0.02260637,0.008682666,-0.267253,0
3.29,-0.02288263,-0.01198918,0.1300483,0.2351284,0.02260637,0.00677689,-0.2742305,0
3.3,-0.02076825,-0.009508532,0.1164588,0.2561453,0.02260637,0.004926957,-0.2784433,0
3.31,-0.02063024,-0.006512524,0.1391081,0.2769981,0.01774406,0.003151544,-0.2809967,0
3.32,-0.01906979,-0.005081463,0.1830744,0.2790035,0.01774406,0.001212132,-0.2756513,0
3.33,-0.01701264,-0.003114503,0.1849396,0.285495,0.01288176,-0.0005703595,-0.2722145,0
3.34,-0.01581048,-0.00184692,0.2155828,0.2763424,0.01774406,-0.002441167,-0.2579734,0
3.35,-0.01362243,0.0009611244,0.242229,0.2856443,0.01288176,-0.003819704,-0.252004,0
3.36,-0.01075143,0.002751684,0.2480912,0.2766533,0.01288176,-0.005283505,-0.2349902,0
3.37,-0.00813447,0.005191025,0.2366333,0.2747876,0.008019447,-0.006514796,-0.2224894,0
3.38,-0.006732462,0.006757846,0.2384986,0.2590244,0.003157139,-0.007794165,-0.2027098,0
3.39,-0.005468324,0.007222396,0.2869947,0.2320656,0.003157139,-0.009062195,-0.1787814,0
3.4,-0.001802663,0.008003697,0.3040483,0.2100725,-0.00170517,-0.01002526,-0.1565847,0
3.41,0.002892785,0.008579,0.2659442,0.1781414,-0.00170517,-0.01094763,-0.1257278,0
3.42,0.006732262,0.01049084,0.2011938,0.1574506,-0.00170517,-0.01152549,-0.09846298,0
3.43,0.007857179,0.01300296,0.1686854,0.1418853,-0.00170517,-0.01180866,-0.0735808,0
3.44,0.008668114,0.01496262,0.1910682,0.1274095,-0.006567955,-0.01185334,-0.05396482,0
3.45,0.01237685,0.01520293,0.1689519,0.09919882,-0.006567955,-0.01197093,-0.03219756,0
3.46,0.0152167,0.01640538,0.09167774,0.0809378,-0.01142979,-0.01188922,-0.01536677,0
3.47,0.01498262,0.01675748,0.05810347,0.0487271,-0.01142979,-0.0118833,0.00980254,0
3.48,0.01611697,0.01659678,0.05463946,0.01845612,-0.01142979,-0.01164417,0.03137588,0
3.49,0.01788943,0.0165239,0.004544515,-0.009451019,-0.01142979,-0.01120525,0.05245852,0
3.5,0.01653032,0.01670594,-0.02796391,-0.03414708,-0.006567955,-0.01058562,0.07257535,0
3.51,0.01502658,0.01717326,0.00294574,-0.0453449,-0.01142979,-0.009568935,0.08277576,0
3.52,0.01558368,0.0154022,0.009074375,-0.07601664,-0.01142979,-0.00876023,0.09919915,0
3.53,0.01727671,0.01396227,-0.04475105,-0.09834873,-0.01629257,-0.007864605,0.1097906,0
3.54,0.01703107,0.0119597,-0.1084356,-0.1319614,-0.01142979,-0.007155474,0.1286203,0
3.55,0.01438322,0.01127856,-0.1076362,-0.1450551,-0.01629257,-0.006069797,0.1370695,0
3.56,0.01398342,0.008317387,-0.09244783,-0.1791049,-0.01629257,-0.005200379,0.154296,0
3.57,0.01353531,0.005724946,-0.1289532,-0.2034265,-0.01142979,-0.004241874,0.1652433,0
3.58,0.01110225,0.004611645,-0.1358812,-0.2088322,-0.01142979,-0.002987069,0.1683639,0
3.59,0.009840934,0.002689942,-0.1164295,-0.2179599,-0.01629257,-0.001774663,0.1714119,0
3.6,0.00941124,-0.0005640981,-0.1377465,-0.2379154,-0.01142979,-0.0008742644,0.1767041,0
3.61,0.007392098,-0.00202542,-0.1521354,-0.2337694,-0.01142979,0.0002461015,0.16977,0
3.62,0.005581934,-0.003913796,-0.1361477,-0.2337912,-0.01142979,0.001244597,0.1653427,0
3.63,0.004907399,-0.005996575,-0.1441416,-0.2318194,-0.01629257,0.002123901,0.1577692,0
3.64,0.003169203,-0.008977134,-0.1555994,-0.2418031,-0.01629257,0.002623461,0.15613,0
3.65,0.00132833,-0.01172968,-0.1430757,-0.2468159,-0.01629257,0.003064769,0.1520773,0
3.66,0.0004945513,-0.01432199,-0.1420099,-0.2506561,-0.01142979,0.00344755,0.1495332,0
3.67,-0.00104236,-0.01522533,-0.1534677,-0.2355499,-0.01142979,0.004026802,0.13951,0
3.68,-0.00279401,-0.01633611,-0.1404111,-0.2227755,-0.01629257,0.004476058,0.1303185,0
3.69,-0.003701989,-0.01883187,-0.1345489,-0.2231115,-0.01629257,0.004541178,0.1245209,0
3.7,-0.004798578,-0.02077386,-0.1393452,-0.2162096,-0.01142979,0.004523693,0.1147739,0
3.71,-0.006440129,-0.02114778,-0.1297526,-0.193133,-0.01629257,0.004663821,0.09945559,0
3.72,-0.007384625,-0.02297616,-0.1180282,-0.1896001,-0.01629257,0.004411553,0.09424199,0
3.73,-0.008299943,-0.02437849,-0.119627,-0.1794512,-0.01142979,0.004098665,0.0846175,0
3.74,-0.009684873,-0.02423191,-0.1100343,-0.1530523,-0.01629257,0.003958887,0.06885049,0
3.75,-0.01052769,-0.0255317,-0.09511246,-0.1464543,-0.01142979,0.003438597,0.06319381,0
3.76,-0.01123912,-0.02525514,-0.09244783,-0.1187988,-0.01629257,0.003114326,0.04585354,0
3.77,-0.01223426,-0.02618557,-0.08285518,-0.1107203,-0.01629257,0.002410477,0.03975696,0
3.78,-0.01279363,-0.02687204,-0.06766682,-0.09854162,-0.01142979,0.001671384,0.03074917,0
3.79,-0.01307808,-0.0260163,-0.06047234,-0.07099763,-0.01629257,0.001140566,0.01637873,0
3.8,-0.01375956,-0.02637198,-0.05221199,-0.06299914,-0.01629257,0.0002703934,0.01294184,0
3.81,-0.01419798,-0.02653339,-0.0351584,-0.05080253,-0.01629257,-0.0006022991,0.005893808,0
3.82,-0.01420913,-0.0264644,-0.02503282,-0.03880201,-0.01629257,-0.001485728,0.0005564466,0
3.83,-0.01462855,-0.02609539,-0.0138414,-0.02643833,-0.01629257,-0.00236441,-0.003509384,0
3.84,-0.01458547,-0.02566576,0.008807909,-0.01441287,-0.01629257,-0.003230085,-0.007108821,0
3.85,-0.01411504,-0.02504111,0.0160024,-0.001654606,-0.01629257,-0.00408187,-0.01082164,0
3.86,-0.01385497,-0.0241383,0.02159811,0.0119898,-0.01629257,-0.004921222,-0.01455379,0
3.87,-0.01364749,-0.02312079,0.03545416,0.02553428,-0.01629257,-0.005749155,-0.01832345,0
3.88,-0.01287796,-0.0220503,0.03971756,0.0386347,-0.01629257,-0.006566852,-0.02215698,0
3.89,-0.01247712,-0.02075968,0.04238218,0.05180765,-0.01629257,-0.007373824,-0.02572453,0
3.9,-0.01210226,-0.01945618,0.05783701,0.06363822,-0.01629257,-0.008166144,-0.0286653,0
3.91,-0.01123328,-0.01817027,0.06556442,0.07403167,-0.01629257,-0.008938354,-0.0309742,0
3.92,-0.0105002,-0.01674587,0.06929489,0.08356985,-0.01629257,-0.009683761,-0.03235767,0
3.93,-0.009878227,-0.01529397,0.08021986,0.09151702,-0.01629257,-0.01039364,-0.03262407,0
3.94,-0.008858611,-0.01388628,0.08794726,0.09771255,-0.01142979,-0.01105978,-0.03194513,0
3.95,-0.007926848,-0.01119332,0.08954604,0.1180307,-0.01629257,-0.01143115,-0.03784785,0
3.96,-0.007254448,-0.01004117,0.09913869,0.1167292,-0.01142979,-0.01206839,-0.03322175,0
3.97,-0.006560412,-0.007699263,0.1127283,0.1328611,-0.01629257,-0.01239426,-0.03924333,0
3.98,-0.006579868,-0.006918385,0.1372428,0.1262842,-0.01629257,-0.01298064,-0.03297647,0
3.99,-0.007281275,-0.00633375,0.1993286,0.1203713,-0.02115488,-0.01347843,-0.0283348,0
4,-0.005564398,-0.007353204,0.2576839,0.09504537,-0.02601719,-0.0141272,-0.01282885,0
4.01,-0.0002935259,-0.008729579,0.2294388,0.06071302,-0.02115488,-0.01482475,0.01056555,0
4.02,0.002091985,-0.006784951,0.1649549,0.05387235,-0.02115488,-0.01499675,0.02760935,0
4.03,0.00253788,-0.004734734,0.1708171,0.04453203,-0.02115488,-0.01497246,0.04758362,0
4.04,0.005106437,-0.00331487,0.182275,0.03696347,-0.02601719,-0.01478563,0.06061501,0
4.05,0.009170145,-0.002805094,0.1199228,0.01952162,-0.02601719,-0.01475276,0.07550605,0
4.06,0.01015978,-0.001234943,0.05064252,0.01123706,-0.02115488,-0.01459563,0.08597469,0
4.07,0.008836474,0.001211151,0.07622292,0.01551306,-0.02115488,-0.01409562,0.08949445,0
4.08,0.01057786,0.002267645,0.08821373,0.01047245,-0.02601719,-0.01358522,0.09383897,0
4.09,0.01189947,0.002188794,0.04398096,-0.008264674,-0.02115488,-0.01331764,0.1033203,0
4.1,0.0107685,0.003549522,0.04211572,-0.009145474,-0.02115488,-0.01273107,0.1044121,0
4.11,0.01153114,0.00387316,0.05810347,-0.02037178,-0.02115488,-0.01213996,0.1108279,0
4.12,0.01271343,0.004094523,0.02372981,-0.03164659,-0.02601719,-0.01152204,0.1166739,0
4.13,0.0118195,0.00317595,0.01227193,-0.058472,-0.02601719,-0.01112107,0.1309241,0
4.14,0.01187109,0.001908701,0.02692736,-0.08418705,-0.02115488,-0.0106076,0.1438435,0
4.15,0.01266144,0.001914904,0.004011586,-0.09420319,-0.02601719,-0.009739974,0.1512501,0
4.16,0.01203949,0.0006658495,-0.01570664,-0.1217778,-0.02601719,-0.009079392,0.1687533,0
4.17,0.01153141,-0.0007758872,-0.004248749,-0.1442362,-0.02601719,-0.008310026,0.1808799,0
4.18,0.01192165,-0.002297984,-0.01570664,-0.1648374,-0.02601719,-0.007468714,0.1921076,0
4.19,0.01148085,-0.003559944,-0.03355962,-0.1818216,-0.02601719,-0.006570294,0.2021267,0
4.2,0.01068524,-0.00491366,-0.0287633,-0.1967162,-0.02601719,-0.005633759,0.2102614,0
4.21,0.0108193,-0.006434505,-0.03462548,-0.2093586,-0.02115488,-0.004684221,0.2157488,0
4.22,0.01039149,-0.006520429,-0.05061322,-0.2029386,-0.02601719,-0.003503349,0.2113623,0
4.23,0.009341894,-0.008150116,-0.04928091,-0.2146179,-0.02601719,-0.002678504,0.2146968,0
4.24,0.009044095,-0.009865639,-0.05087968,-0.2210967,-0.02601719,-0.001898681,0.212247,0
4.25,0.008620954,-0.0113421,-0.06473573,-0.226109,-0.02601719,-0.001185757,0.2104136,0
4.26,0.007666256,-0.01267577,-0.07166375,-0.2303914,-0.02601719,-0.0005289526,0.2093286,0
4.27,0.007043396,-0.01407487,-0.07379545,-0.2342671,-0.02115488,7.756718e-05,0.2080465,0
4.28,0.006224987,-0.01417898,-0.07752593,-0.2213688,-0.02601719,0.0008763109,0.1985587,0
4.29,0.005115547,-0.01580326,-0.07512777,-0.2274831,-0.02601719,0.001296538,0.1980033,0
4.3,0.004373774,-0.01738748,-0.0713973,-0.2287395,-0.02601719,0.001662496,0.1928328,0
4.31,0.003799812,-0.01878275,-0.07805885,-0.2294599,-0.02601719,0.001962604,0.189072,0
4.32,0.002827939,-0.01997435,-0.07832532,-0.2294052,-0.02601719,0.0022131,0.1863879,0
4.33,0.002126223,-0.02114647,-0.07432838,-0.2287809,-0.02601719,0.002422424,0.1837757,0
4.34,0.001537894,-0.02219416,-0.07725947,-0.2265645,-0.02601719,0.002590163,0.1805591,0
4.35,0.0007067791,-0.02309538,-0.07832532,-0.2227352,-0.02601719,0.002712376,0.1766792,0
4.36,-7.532421e-05,-0.02395741,-0.07166375,-0.2178855,-0.02601719,0.00278468,0.1720609,0
4.37,-0.0005321748,-0.02475479,-0.07219668,-0.2119561,-0.02601719,0.002802712,0.1667281,0
4.38,-0.001329282,-0.02537507,-0.07539424,-0.2046846,-0.02601719,0.002763886,0.1609499,0
4.39,-0.001910516,-0.02597097,-0.06393635,-0.1970933,-0.02601719,0.002668104,0.1549264,0
4.4,-0.002460692,-0.02645961,-0.06420281,-0.1887896,-0.02601719,0.002516301,0.1486703,0
4.41,-0.003116485,-0.02684812,-0.06340342,-0.1800821,-0.02115488,0.002310816,0.1424487,0
4.42,-0.003685748,-0.02598627,-0.05407724,-0.1561463,-0.02115488,0.002299626,0.1288168,0
4.43,-0.004021224,-0.02538741,-0.05087968,-0.1369972,-0.02601719,0.002163847,0.1173728,0
4.44,-0.004433734,-0.02608586,-0.04821506,-0.1334994,-0.02601719,0.001668772,0.111849,0
4.45,-0.004919675,-0.02652211,-0.04208642,-0.1269313,-0.02601719,0.001139072,0.1047658,0
4.46,-0.005196517,-0.02679644,-0.03702363,-0.1222782,-0.02601719,0.0005888904,0.1014278,0
4.47,-0.005434746,-0.02690136,-0.0330267,-0.1183525,-0.02601719,4.952308e-05,0.1004103,0
4.48,-0.005825589,-0.02688641,-0.02689806,-0.1143287,-0.02601719,-0.0004638474,0.1002887,0
4.49,-0.00592334,-0.02684722,-0.02130235,-0.1100034,-0.02601719,-0.0009487236,0.1001136,0
4.5,-0.005990555,-0.0266931,-0.0159731,-0.1046529,-0.02601719,-0.001409577,0.09945124,0
4.51,-0.006106548,-0.02644897,-0.01037738,-0.09852544,-0.02601719,-0.001852775,0.09828675,0
4.52,-0.006044384,-0.02615935,-0.002383512,-0.09192041,-0.02601719,-0.002284521,0.09659383,0
4.53,-0.006029319,-0.02577707,0.00294574,-0.08477104,-0.02601719,-0.002710152,0.09449315,0
4.54,-0.006033442,-0.02534764,0.006942675,-0.07756623,-0.02601719,-0.003132907,0.09221549,0
4.55,-0.005907395,-0.02489484,0.01280485,-0.0705647,-0.02601719,-0.003553987,0.08990239,0
4.56,-0.005772741,-0.02438515,0.01733471,-0.06376472,-0.02601719,-0.003972838,0.08774664,0
4.57,-0.005509057,-0.02383872,0.02106518,-0.05742344,-0.02601719,-0.00438711,0.08592023,0
4.58,-0.005214042,-0.02322975,0.02266396,-0.05146202,-0.02601719,-0.004793487,0.08447723,0
4.59,-0.004961575,-0.02257513,0.0266609,-0.0460218,-0.02115488,-0.005188333,0.0834659,0
4.6,-0.004627054,-0.02070851,0.0309243,-0.02609012,-0.02601719,-0.005323996,0.07534578,0
4.61,-0.004308318,-0.02035908,0.03278954,-0.02685825,-0.02601719,-0.005764541,0.07717647,0
4.62,-0.004119092,-0.01990802,0.03385539,-0.02425576,-0.02601719,-0.006179053,0.07555517,0
4.63,-0.00374259,-0.01943323,0.03865171,-0.02361479,-0.02601719,-0.006572683,0.07640345,0
4.64,-0.003305012,-0.01890078,0.03865171,-0.02425941,-0.02601719,-0.006924775,0.07916954,0
4.65,-0.002900311,-0.01832887,0.04078341,-0.02557406,-0.02601719,-0.00722312,0.08297531,0
4.66,-0.002514343,-0.01775924,0.04344803,-0.02721838,-0.02601719,-0.007464155,0.08710932,0
4.67,-0.002007414,-0.01721291,0.04291511,-0.02898514,-0.02601719,-0.007650105,0.09115691,0
4.68,-0.001687341,-0.0166539,0.04184926,-0.03060393,-0.02601719,-0.007785839,0.0949688,0
4.69,-0.00128905,-0.01616167,0.04424742,-0.03249631,-0.02115488,-0.007876703,0.09853539,0
4.7,-0.0008547965,-0.0144946,0.04504681,-0.01926755,-0.02601719,-0.007683745,0.09432328,0
4.71,-0.0005189268,-0.01438507,0.04291511,-0.02626197,-0.02601719,-0.007778469,0.09952903,0
4.72,-0.0001315343,-0.01422807,0.04344803,-0.02949539,-0.02601719,-0.007836267,0.1007582,0
4.73,0.0002338941,-0.01401905,0.04318157,-0.03393121,-0.02115488,-0.00786801,0.1039661,0
4.74,0.000575667,-0.01259515,0.04104987,-0.02418135,-0.02601719,-0.007613816,0.1011468,0
4.75,0.0009314124,-0.01272865,0.04104987,-0.03491118,-0.02601719,-0.00763331,0.1084345,0
4.76,0.001395778,-0.01277899,0.03918463,-0.04144488,-0.0308795,-0.007599212,0.1117809,0
4.77,0.001723432,-0.01393747,0.03652001,-0.06368752,-0.02601719,-0.007768826,0.1243345,0
4.78,0.001974543,-0.01355262,0.03465477,-0.06630902,-0.02601719,-0.007563876,0.1283497,0
4.79,0.002275377,-0.0133078,0.033056,-0.07293881,-0.02601719,-0.007310161,0.1362782,0
4.8,0.002531011,-0.01316149,0.02932552,-0.07800443,-0.02601719,-0.007004974,0.1416826,0
4.81,0.002753917,-0.01309322,0.02506212,-0.08176716,-0.02601719,-0.006674682,0.1449359,0
4.82,0.002833404,-0.01308374,0.02266396,-0.08486281,-0.02115488,-0.006337801,0.1469018,0
4.83,0.002987141,-0.01195486,0.02053226,-0.07275746,-0.02601719,-0.005760087,0.1407166,0
4.84,0.003174782,-0.01239645,0.01786764,-0.08075237,-0.02601719,-0.005512828,0.1438522,0
4.85,0.003235271,-0.01274279,0.01200546,-0.0847225,-0.02601719,-0.005268704,0.1431405,0
4.86,0.003281232,-0.01305547,0.009873763,-0.08998881,-0.02601719,-0.005034758,0.1445734,0
4.87,0.003565153,-0.01335931,0.006143287,-0.09614541,-0.02115488,-0.004791964,0.1475632,0
4.88,0.003621212,-0.01237758,0.00187989,-0.08689675,-0.02601719,-0.004285942,0.1436694,0
4.89,0.003515078,-0.01296112,-0.001317661,-0.09759829,-0.0308795,-0.004082093,0.1493094,0
4.9,0.003467056,-0.01472061,-0.003182903,-0.1190811,-0.02601719,-0.004100692,0.1580763,0
4.91,0.003429898,-0.01488774,-0.007179838,-0.1208631,-0.02601719,-0.003789114,0.1587644,0
4.92,0.003259009,-0.01512359,-0.006913375,-0.1268872,-0.02601719,-0.003463207,0.1643514,0
4.93,0.003239769,-0.01546711,-0.00851215,-0.1316504,-0.02601719,-0.003110465,0.1679992,0
4.94,0.003231567,-0.0158221,-0.01250909,-0.1346908,-0.02601719,-0.002752083,0.1696728,0
4.95,0.003013049,-0.01616781,-0.01410786,-0.1365585,-0.02601719,-0.002404506,0.1700758,0
4.96,0.002797804,-0.01656762,-0.01277555,-0.1379826,-0.02601719,-0.002077426,0.1696703,0
4.97,0.002616793,-0.01699351,-0.01490725,-0.139061,-0.02601719,-0.001776075,0.1687765,0
4.98,0.002309202,-0.01741628,-0.01517371,-0.1398923,-0.02601719,-0.00150218,0.1677132,0
4.99,0.00211861,-0.01787224,-0.01490725,-0.1407666,-0.02601719,-0.001255032,0.1666341,0
5,0.001974704,-0.01830358,-0.01650602,-0.1413911,-0.02601719,-0.001033072,0.1655686,0
5.01,0.001760775,-0.01869439,-0.01837126,-0.1417357,-0.02601719,-0.0008344597,0.1645614,0
5.02,0.001538485,-0.01907418,-0.01570664,-0.1419048,-0.02601719,-0.0006576327,0.1635385,0
5.03,0.001423913,-0.01944234,-0.01783834,-0.1418355,-0.02601719,-0.000501872,0.1624241,0
5.04,0.001202064,-0.0197583,-0.01837126,-0.1413433,-0.02601719,-0.0003668417,0.1612227,0
5.05,0.001016649,-0.02006807,-0.01863772,-0.1406955,-0.02601719,-0.0002521413,0.159946,0
5.06,0.0008441815,-0.0203546,-0.01703895,-0.1397769,-0.02601719,-0.0001575471,0.158554,0
5.07,0.0007611418,-0.02061417,-0.01757187,-0.1386262,-0.0308795,-8.276105e-05,0.1571002,0
5.08,0.0006095974,-0.02202318,-0.01650602,-0.1523284,-0.02601719,-0.0002712263,0.1631281,0
5.09,0.0003278319,-0.02187225,-0.01544017,-0.1458142,-0.02601719,-0.0001548189,0.1595938,0
5.1,0.0001078652,-0.02185043,-0.01490725,-0.1435054,-0.02601719,-6.043504e-05,0.1599232,0
5.11,-7.931886e-05,-0.02190308,-0.01304201,-0.1401494,-0.02115488,2.115092e-05,0.1582294,0
5.12,-0.0001640622,-0.02077721,-0.01304201,-0.1208457,-0.02115488,0.0003178808,0.147638,0
5.13,-0.000318869,-0.01995712,-0.01304201,-0.106162,-0.02601719,0.0004992182,0.1386037,0
5.14,-0.0004539205,-0.02056947,-0.01064385,-0.1077409,-0.02601719,0.0003259002,0.1352991,0
5.15,-0.0005451471,-0.02098243,-0.009045072,-0.1065712,-0.02601719,0.0001215007,0.1304521,0
5.16,-0.0006556385,-0.02123896,-0.007979225,-0.1074853,-0.02601719,-9.87401e-05,0.129584,0
5.17,-0.0007337283,-0.02141115,-0.006646913,-0.1096401,-0.0308795,-0.0003016134,0.1312395,0
5.18,-0.0007583313,-0.02273198,-0.00638045,-0.1270984,-0.02601719,-0.0007151968,0.1413592,0
5.19,-0.0007206677,-0.02246328,-0.005048137,-0.1238893,-0.02601719,-0.0007697179,0.1419182,0
5.2,-0.000776174,-0.02224447,-0.004515212,-0.1238983,-0.02601719,-0.0007977381,0.1458617,0
5.21,-0.0007740526,-0.02210268,-0.002916437,-0.1221972,-0.02601719,-0.0007989885,0.1470513,0
5.22,-0.000770039,-0.02198272,-0.001051199,-0.1190127,-0.02601719,-0.0007998578,0.1460201,0
5.23,-0.0007289519,-0.02186613,0.0002811141,-0.1151861,-0.02601719,-0.0008169566,0.1438537,0
5.24,-0.0007218525,-0.02173181,0.001080498,-0.1112373,-0.02115488,-0.000856772,0.1413066,0
5.25,-0.0007183217,-0.02038805,0.002412811,-0.09241106,-0.02601719,-0.0006752629,0.1313227,0
5.26,-0.0007280645,-0.02058073,0.00187989,-0.09415935,-0.02601719,-0.0008363212,0.1312004,0
