t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,r_phi
5.26,0.00309893,-0.01627874,-0.07306267,-0.185282,-0.04190779,-0.01738118,0.1570784,0
5.27,0.002391266,-0.01730595,-0.07492791,-0.1856628,-0.04190779,-0.017249,0.1541495,0
5.28,0.001702259,-0.01825292,-0.07599376,-0.1846866,-0.04190779,-0.01715675,0.1506758,0
5.29,0.0009129202,-0.01911824,-0.07599376,-0.1825035,-0.04190779,-0.01710716,0.1467379,0
5.3,0.0002168028,-0.01994314,-0.07466145,-0.179496,-0.037045,-0.0171017,0.142466,0
5.31,-0.0004301363,-0.01948608,-0.07839192,-0.1604217,-0.04190779,-0.01689647,0.1304433,0
5.32,-0.00115191,-0.02048225,-0.07812546,-0.1606165,-0.04190779,-0.01705835,0.1277691,0
5.33,-0.001942031,-0.02134499,-0.07492791,-0.1597418,-0.037045,-0.01723568,0.1254606,0
5.34,-0.002571282,-0.02091949,-0.07492791,-0.141965,-0.037045,-0.0171864,0.114726,0
5.35,-0.003330533,-0.02069884,-0.07279623,-0.1275421,-0.037045,-0.01724019,0.1054165,0
5.36,-0.00404974,-0.02066809,-0.06853282,-0.1165298,-0.04190779,-0.01737339,0.09816938,0
5.37,-0.004609518,-0.02196447,-0.06347004,-0.1229022,-0.04190779,-0.01780835,0.0998285,0
5.38,-0.005064417,-0.02295677,-0.06187126,-0.1255001,-0.037045,-0.01820716,0.1003614,0
5.39,-0.005580926,-0.02247713,-0.05467677,-0.109086,-0.04190779,-0.0183433,0.09144422,0
5.4,-0.005895884,-0.0233536,-0.04961399,-0.1102855,-0.04190779,-0.01880085,0.09084396,0
5.41,-0.006252968,-0.02393418,-0.04828167,-0.108963,-0.04190779,-0.01923899,0.08999754,0
5.42,-0.006669234,-0.02431143,-0.04375181,-0.1050689,-0.037045,-0.01966668,0.0878756,0
5.43,-0.006865513,-0.02335081,-0.03575793,-0.08448254,-0.04190779,-0.01985016,0.07754286,0
5.44,-0.007018512,-0.02375374,-0.03522501,-0.0827133,-0.04190779,-0.02036195,0.07639374,0
5.45,-0.0072959,-0.02392941,-0.02776406,-0.07960534,-0.04190779,-0.02085367,0.07556722,0
5.46,-0.007414848,-0.02398645,-0.01977019,-0.07500358,-0.037045,-0.02132916,0.07393657,0
5.47,-0.007400692,-0.02269731,-0.0147074,-0.05412049,-0.04190779,-0.02155103,0.06441508,0
5.48,-0.007486967,-0.02280208,-0.0083123,-0.05252762,-0.04190779,-0.02208989,0.06425734,0
5.49,-0.007414197,-0.02275638,-0.001384273,-0.0502481,-0.04190779,-0.02259627,0.06459463,0
5.5,-0.007195401,-0.02255364,0.004744362,-0.04646529,-0.04190779,-0.02307326,0.06424747,0
5.51,-0.007043312,-0.02219163,0.00767545,-0.04163639,-0.037045,-0.02352766,0.06355746,0
5.52,-0.006884963,-0.02053986,0.01540286,-0.021292,-0.04190779,-0.0237188,0.05525173,0
5.53,-0.006775669,-0.02037259,0.01833395,-0.02110864,-0.04190779,-0.02421503,0.05659857,0
5.54,-0.006524054,-0.02010733,0.02259735,-0.02075388,-0.037045,-0.0246652,0.05862636,0
5.55,-0.006146861,-0.01852794,0.02632782,-0.004053153,-0.04190779,-0.02482786,0.05251134,0
5.56,-0.005900956,-0.01837385,0.02979184,-0.006654698,-0.037045,-0.02527767,0.05559782,0
5.57,-0.005617716,-0.01690277,0.03272292,0.00656059,-0.04190779,-0.02542431,0.05150968,0
5.58,-0.005253889,-0.01688844,0.0385851,0.0009499118,-0.04190779,-0.02584124,0.056139,0
5.59,-0.004865557,-0.01670939,0.03965095,-0.003283814,-0.04190779,-0.0261874,0.06076737,0
5.6,-0.004418665,-0.01641292,0.04364789,-0.005688563,-0.037045,-0.02647287,0.06425992,0
5.61,-0.003910273,-0.01481297,0.04551312,0.00825521,-0.037045,-0.02646604,0.05955707,0
5.62,-0.003462028,-0.01346351,0.04844421,0.01800203,-0.04190779,-0.02649828,0.05647714,0
5.63,-0.002972665,-0.01353866,0.04737836,0.008368682,-0.037045,-0.02679155,0.063229,0
5.64,-0.002436376,-0.01223801,0.04871067,0.01584308,-0.04190779,-0.02675805,0.06204123,0
5.65,-0.001973477,-0.01234601,0.05030945,0.005462524,-0.037045,-0.02697932,0.06899122,0
5.66,-0.001489491,-0.01110082,0.05057591,0.01208033,-0.04190779,-0.02687596,0.06801448,0
5.67,-0.00109278,-0.01128838,0.05057591,0.0007665791,-0.04190779,-0.02702939,0.07516454,0
5.68,-0.0006947882,-0.01134844,0.05110883,-0.008760449,-0.037045,-0.02710446,0.08187616,0
5.69,-0.0003568848,-0.01011653,0.05030945,-0.0009166505,-0.037045,-0.02687139,0.07959881,0
5.7,2.520264e-05,-0.00917892,0.0492436,0.00338335,-0.04190779,-0.02666942,0.07834733,0
5.71,0.0004870638,-0.009654273,0.05030945,-0.01086832,-0.04190779,-0.02672646,0.08642331,0
5.72,0.0008901261,-0.009930224,0.04817775,-0.02237662,-0.04190779,-0.02670381,0.09361608,0
5.73,0.001306355,-0.01008438,0.04577959,-0.0311293,-0.037045,-0.02661964,0.09903632,0
5.74,0.001722115,-0.008939408,0.0428485,-0.02281739,-0.04190779,-0.026248,0.09577055,0
5.75,0.002091364,-0.009266119,0.04018387,-0.03333242,-0.037045,-0.02616857,0.1012444,0
5.76,0.002384003,-0.008271097,0.03592047,-0.02735398,-0.04190779,-0.02579506,0.09914154,0
5.77,0.002741699,-0.008760107,0.03272292,-0.0397176,-0.04190779,-0.02570437,0.105364,0
5.78,0.003011782,-0.009099926,0.02979184,-0.0502164,-0.04190779,-0.02555831,0.1112577,0
5.79,0.003173095,-0.009362575,0.02606136,-0.05853132,-0.04190779,-0.02536928,0.1157001,0
5.8,0.003233983,-0.009602977,0.02286381,-0.06550437,-0.03218317,-0.02515179,0.1191775,0
5.81,0.003369993,-0.007448321,0.01913334,-0.041254,-0.04190779,-0.0244276,0.1069155,0
5.82,0.003501019,-0.008352999,0.01486994,-0.05635922,-0.04190779,-0.0243386,0.1131852,0
5.83,0.003644729,-0.009072558,0.01247178,-0.06968555,-0.04190779,-0.02418934,0.119952,0
5.84,0.003799982,-0.009652738,0.007408988,-0.07965267,-0.04190779,-0.02399184,0.124636,0
5.85,0.003819996,-0.01011888,0.003944974,-0.08721358,-0.03218317,-0.0237663,0.1279086,0
5.86,0.003824842,-0.008131992,0.0007474236,-0.06287205,-0.037045,-0.02303817,0.1151369,0
5.87,0.003809119,-0.007985631,-0.003782436,-0.06241333,-0.04190779,-0.02270728,0.1132181,0
5.88,0.003716741,-0.009186227,-0.005114749,-0.08010451,-0.04190779,-0.02264632,0.121259,0
5.89,0.003641642,-0.01018568,-0.007779375,-0.09388938,-0.04190779,-0.022517,0.1276383,0
5.9,0.003489499,-0.01102253,-0.01177631,-0.1038064,-0.037045,-0.02234342,0.1316942,0
5.91,0.003332705,-0.01054976,-0.01524032,-0.09582025,-0.04190779,-0.02190378,0.1265859,0
5.92,0.003078592,-0.01153016,-0.01577325,-0.1059042,-0.037045,-0.02178076,0.1298443,0
5.93,0.002939527,-0.01118103,-0.01550679,-0.09886225,-0.04190779,-0.0213901,0.1252027,0
5.94,0.00276359,-0.01223222,-0.02056957,-0.1092286,-0.04190779,-0.02131016,0.1286127,0
5.95,0.002571736,-0.01309884,-0.0211025,-0.1171287,-0.04190779,-0.0212037,0.1314481,0
5.96,0.002369872,-0.01382799,-0.02270127,-0.1222452,-0.04190779,-0.02108334,0.1326961,0
5.97,0.002156357,-0.01444863,-0.02456651,-0.1253709,-0.04190779,-0.02096308,0.1328765,0
5.98,0.001879314,-0.01498399,-0.02509943,-0.1270508,-0.037045,-0.0208519,0.1323192,0
5.99,0.00149598,-0.014265,-0.02776406,-0.1125752,-0.04190779,-0.02051131,0.1237376,0
6,0.001169673,-0.01507765,-0.02723113,-0.117631,-0.04190779,-0.02051201,0.1243565,0
6.01,0.0009261754,-0.01577144,-0.02803053,-0.1215471,-0.04190779,-0.02050523,0.1252106,0
6.02,0.0006256603,-0.01634393,-0.02882991,-0.1234086,-0.037045,-0.02049592,0.1249877,0
6.03,0.0004305996,-0.01563355,-0.02643174,-0.108696,-0.04190779,-0.02024906,0.1165164,0
6.04,0.0001894839,-0.01636128,-0.02589882,-0.1128981,-0.04190779,-0.02033766,0.117104,0
6.05,-1.710233e-05,-0.01694022,-0.02643174,-0.1157866,-0.04190779,-0.02041438,0.1178441,0
6.06,-0.0002338471,-0.01739487,-0.02643174,-0.1167028,-0.04190779,-0.02048463,0.1175478,0
6.07,-0.0004840218,-0.01775541,-0.02723113,-0.1162773,-0.037045,-0.02055718,0.1165947,0
6.08,-0.0007108611,-0.01684818,-0.02643174,-0.09978873,-0.04190779,-0.02039309,0.107705,0
6.09,-0.0008561094,-0.01742179,-0.02456651,-0.102754,-0.037045,-0.02056262,0.1081028,0
6.1,-0.001033342,-0.01663104,-0.02163542,-0.08940507,-0.04190779,-0.02047242,0.101305,0
6.11,-0.00122976,-0.0172742,-0.02083604,-0.09444769,-0.04190779,-0.02069414,0.1031059,0
6.12,-0.001262285,-0.01775795,-0.01870434,-0.09785013,-0.04190779,-0.02088528,0.1048251,0
6.13,-0.001474054,-0.01806732,-0.01817141,-0.0988477,-0.037045,-0.02105438,0.1053292,0
6.14,-0.001583669,-0.01710293,-0.01657264,-0.08334661,-0.04190779,-0.02096851,0.09752892,0
6.15,-0.001690914,-0.01758904,-0.01417447,-0.08692062,-0.04190779,-0.02120181,0.09881534,0
6.16,-0.001768775,-0.01792324,-0.01230923,-0.08926114,-0.04190779,-0.02140765,0.1002793,0
6.17,-0.001815563,-0.01813745,-0.01017754,-0.08974999,-0.04190779,-0.0215921,0.1007275,0
6.18,-0.001848696,-0.01825099,-0.00724645,-0.08897877,-0.04190779,-0.02176453,0.1005534,0
6.19,-0.001851734,-0.0182855,-0.005914137,-0.08738261,-0.037045,-0.02193061,0.100003,0
6.2,-0.001900977,-0.01704717,-0.00484829,-0.07006356,-0.04190779,-0.02184941,0.09173298,0
6.21,-0.001997433,-0.01731616,-0.003249515,-0.07264695,-0.04190779,-0.02208985,0.09292509,0
6.22,-0.00199069,-0.01749481,0.0004809648,-0.0747171,-0.037045,-0.02230173,0.09460831,0
6.23,-0.001914513,-0.01637013,0.001813278,-0.0601082,-0.04190779,-0.02224451,0.08794952,0
6.24,-0.001841824,-0.0166894,0.005010825,-0.06451104,-0.04190779,-0.02249374,0.09030186,0
6.25,-0.001857717,-0.0168572,0.006076675,-0.0677136,-0.04190779,-0.02270398,0.09281526,0
6.26,-0.001762539,-0.01694918,0.005010825,-0.06932722,-0.04190779,-0.02288203,0.09431592,0
6.27,-0.001604066,-0.01694696,0.00767545,-0.06973819,-0.04190779,-0.02303782,0.09520593,0
6.28,-0.001487787,-0.01685567,0.007142525,-0.06926917,-0.04190779,-0.02317772,0.09568779,0
6.29,-0.001396392,-0.01671669,0.0066096,-0.06837884,-0.037045,-0.02330577,0.09595008,0
6.3,-0.00135104,-0.01534949,0.007142525,-0.05216951,-0.037045,-0.02317997,0.08861659,0
6.31,-0.001212956,-0.01431905,0.00767545,-0.04094398,-0.04190779,-0.02312453,0.08329558,0
6.32,-0.001077402,-0.01471633,0.01034007,-0.04923254,-0.04190779,-0.02335661,0.08801834,0
6.33,-0.001063173,-0.01495418,0.007408988,-0.05562477,-0.037045,-0.02352965,0.09238037,0
6.34,-0.0009346919,-0.01391585,0.01007361,-0.04478515,-0.037045,-0.02341193,0.08784468,0
6.35,-0.0008911913,-0.01311918,0.010873,-0.03727507,-0.037045,-0.02334071,0.08442771,0
6.36,-0.0007840745,-0.01253466,0.01007361,-0.03317277,-0.037045,-0.02329826,0.08285607,0
6.37,-0.0006529188,-0.01209097,0.009540688,-0.03130173,-0.04190779,-0.02326773,0.08249246,0
6.38,-0.0006006151,-0.01295338,0.008474838,-0.04609391,-0.037045,-0.02348277,0.09041142,0
6.39,-0.0006120839,-0.01238243,0.008741297,-0.04191915,-0.04190779,-0.02336977,0.08926904,0
6.4,-0.0005509474,-0.01320381,0.009540688,-0.05432393,-0.04190779,-0.02351994,0.09546036,0
6.41,-0.0004155518,-0.01380196,0.008208375,-0.06358874,-0.037045,-0.02360458,0.1006326,0
6.42,-0.0004208566,-0.01300446,0.0066096,-0.05431469,-0.037045,-0.02339834,0.09636346,0
6.43,-0.0003646899,-0.01244635,0.007941913,-0.0478944,-0.037045,-0.02324308,0.09283595,0
6.44,-0.000328974,-0.01204335,0.00767545,-0.04432603,-0.037045,-0.02312354,0.09097334,0
6.45,-0.0002587097,-0.01176589,0.006343137,-0.04271039,-0.04190779,-0.02302416,0.09016345,0
6.46,-0.000247276,-0.01277649,0.007142525,-0.05755326,-0.04190779,-0.02317921,0.09756697,0
6.47,-0.0001978768,-0.01353599,0.005277287,-0.06842518,-0.04190779,-0.02325925,0.1033848,0
6.48,-0.0002359905,-0.01409423,0.00554375,-0.07547277,-0.04190779,-0.02328794,0.1069757,0
6.49,-0.0001914504,-0.01452861,0.00314559,-0.08000837,-0.037045,-0.02328677,0.1090709,0
6.5,-0.0001824764,-0.01363289,0.001280349,-0.06746343,-0.04190779,-0.02302576,0.1026465,0
6.51,-0.0002383192,-0.01419375,0.0004809648,-0.07376596,-0.037045,-0.02308154,0.1050798,0
6.52,-0.0002089038,-0.01342361,0.0007474236,-0.06360862,-0.037045,-0.02286525,0.1000481,0
6.53,-0.0002501792,-0.01286554,0.0002145022,-0.0563323,-0.04190779,-0.02270739,0.0959075,0
6.54,-0.0001794424,-0.01369358,-0.0008513518,-0.06733641,-0.04190779,-0.02283524,0.1010389,0
6.55,-0.0001560264,-0.01428475,-0.002183665,-0.07534758,-0.04190779,-0.02290867,0.1053077,0
6.56,-0.0002041513,-0.01471717,-0.0003184266,-0.08037427,-0.04190779,-0.02294417,0.1078254,0
6.57,-0.0002856949,-0.01505267,-0.0005848892,-0.08349099,-0.04190779,-0.02295824,0.1092181,0
6.58,-0.0001872814,-0.01532417,-0.0005848892,-0.08533345,-0.037045,-0.02296142,0.1098673,0
6.59,-0.0002235966,-0.01427774,-5.196035e-05,-0.07078551,-0.037045,-0.02271641,0.102491,0
6.6,-0.000234628,-0.01352848,-5.196035e-05,-0.06056387,-0.04190779,-0.02255095,0.09678383,0
6.61,-0.0001161091,-0.01419624,-5.196035e-05,-0.06951004,-0.037045,-0.0226843,0.1009297,0
6.62,-0.0001268592,-0.0134411,-0.002183665,-0.06086488,-0.04190779,-0.02252672,0.09706605,0
6.63,-0.0002029611,-0.01411116,0.001013886,-0.06991366,-0.037045,-0.02265841,0.1012596,0
6.64,-0.0001507227,-0.01342627,0.001546815,-0.06171822,-0.04190779,-0.02249859,0.09748163,0
6.65,-0.00015104,-0.01412536,0.001280349,-0.07094094,-0.04190779,-0.02262741,0.1017419,0
6.66,-0.0001507285,-0.01464028,-0.0003184266,-0.07785038,-0.04190779,-0.0227088,0.1054626,0
6.67,-0.0001291585,-0.01501897,0.0002145022,-0.08216333,-0.037045,-0.0227561,0.1076608,0
6.68,-0.0001133648,-0.01408096,-0.0003184266,-0.06946884,-0.037045,-0.0225397,0.1013381,0
6.69,-0.0001411109,-0.0133947,-0.0005848892,-0.060444,-0.04190779,-0.02239229,0.09636275,0
6.7,-6.523341e-05,-0.01411582,-0.0008513518,-0.07021704,-0.04190779,-0.02253668,0.1009776,0
6.71,-0.0001507121,-0.01462012,-0.001384273,-0.0773824,-0.04190779,-0.02262975,0.1049457,0
6.72,-0.0001297362,-0.01502093,0.001813278,-0.08203152,-0.037045,-0.02268595,0.1073164,0
6.73,-0.0001197275,-0.01409865,0.0007474236,-0.06958667,-0.04190779,-0.02247632,0.1011428,0
6.74,-0.0001019617,-0.01463029,0.0007474236,-0.07591617,-0.04190779,-0.02257819,0.103784,0
6.75,-0.0001173041,-0.01500968,0.001546815,-0.08080287,-0.04190779,-0.02264754,0.1064435,0
6.76,-0.0001018296,-0.01528965,-0.0003184266,-0.08376464,-0.037045,-0.02269218,0.1079552,0
6.77,-9.524151e-05,-0.01427764,0.0004809648,-0.07018495,-0.04190779,-0.02247874,0.101216,0
6.78,-9.368105e-05,-0.0147425,-0.0008513518,-0.07579346,-0.04190779,-0.02258147,0.1035269,0
6.79,-6.024594e-05,-0.0150772,-5.196035e-05,-0.08026662,-0.037045,-0.02265411,0.1060126,0
6.8,-1.915827e-05,-0.01410171,-0.001650736,-0.06772489,-0.04190779,-0.02245895,0.09992941,0
6.81,2.880803e-05,-0.0145837,-0.001650736,-0.07404274,-0.04190779,-0.02257326,0.1027131,0
6.82,8.734205e-05,-0.01491732,0.002079736,-0.0789796,-0.04190779,-0.02265275,0.1055427,0
6.83,0.0001261756,-0.01514012,0.0002145022,-0.08197129,-0.04190779,-0.02270511,0.1072451,0
6.84,6.436724e-05,-0.01528629,-5.196035e-05,-0.08370014,-0.04190779,-0.02274108,0.1082347,0
6.85,2.255226e-05,-0.0154096,0.001813278,-0.08475028,-0.04190779,-0.02276741,0.1087668,0
6.86,8.980864e-05,-0.01550735,0.0004809648,-0.08530153,-0.04190779,-0.02278837,0.109012,0
6.87,5.901786e-05,-0.01554745,-0.001117811,-0.08530932,-0.037045,-0.02280674,0.1090482,0
6.88,4.426867e-05,-0.01437425,0.001280349,-0.06993649,-0.03218317,-0.02258031,0.1014188,0
6.89,2.548366e-05,-0.01231866,-0.0008513518,-0.04416011,-0.037045,-0.02218929,0.08822712,0
6.9,-8.468271e-06,-0.01204486,-0.001650736,-0.04276104,-0.04190779,-0.02217411,0.0870188,0
6.91,1.458956e-05,-0.0130816,-0.0008513518,-0.05895222,-0.04190779,-0.02240519,0.09540879,0
6.92,4.247071e-05,-0.01384823,-0.001117811,-0.07073545,-0.04190779,-0.02254828,0.1019567,0
6.93,7.394639e-06,-0.01441165,-5.196035e-05,-0.07843281,-0.04190779,-0.02263002,0.1060841,0
6.94,1.488388e-08,-0.01484152,0.0002145022,-0.08338916,-0.04190779,-0.02267412,0.1085814,0
6.95,0.000110071,-0.01515863,0.002346199,-0.08637767,-0.037045,-0.02269637,0.1099768,0
6.96,8.858657e-05,-0.01414375,0.0007474236,-0.07260836,-0.04190779,-0.02246315,0.1030978,0
6.97,5.909068e-05,-0.01461928,0.002346199,-0.07811472,-0.037045,-0.02254867,0.1052651,0
6.98,8.50785e-05,-0.01376994,0.0004809648,-0.06738777,-0.04190779,-0.02236223,0.1001245,0
6.99,5.375012e-05,-0.01435392,0.0004809648,-0.07493865,-0.037045,-0.0224772,0.1034892,0
7,3.689002e-05,-0.01358757,0.0002145022,-0.06561431,-0.04190779,-0.02230861,0.0991374,0
7.01,-5.799528e-06,-0.01424905,-0.0008513518,-0.07419141,-0.04190779,-0.02243388,0.1030239,0
7.02,-1.125328e-05,-0.01474912,-0.003782436,-0.08074837,-0.04190779,-0.02251486,0.1065285,0
7.03,-0.0001514778,-0.01511703,-0.001917202,-0.08481854,-0.037045,-0.02256352,0.1085889,0
7.04,-0.0001992282,-0.0142252,-0.001117811,-0.07220141,-0.04190779,-0.02234958,0.1021672,0
7.05,-0.0001733993,-0.01479628,-0.0003184266,-0.07846194,-0.04190779,-0.02244946,0.104644,0
7.06,-0.000170156,-0.01519836,0.0007474236,-0.08317688,-0.04190779,-0.02251859,0.1071333,0
7.07,-0.0001814045,-0.01548497,0.003412049,-0.08587465,-0.037045,-0.02256481,0.10846,0
7.08,-0.00018637,-0.01448349,0.001546815,-0.07206294,-0.04190779,-0.02235469,0.1015413,0
7.09,-0.0001639904,-0.01495617,0.001013886,-0.07744684,-0.04190779,-0.02246224,0.1036936,0
7.1,-0.0002206276,-0.01528541,0.002079736,-0.08164504,-0.04190779,-0.02254095,0.1060317,0
7.11,-0.0001491115,-0.01553826,0.001813278,-0.08417866,-0.04190779,-0.02259702,0.1073358,0
7.12,-0.0001055112,-0.01568754,-0.0008513518,-0.08538006,-0.04190779,-0.02264011,0.107996,0
7.13,-0.0001169017,-0.01576956,-0.001384273,-0.08572515,-0.04190779,-0.02267639,0.1082136,0
7.14,-6.39034e-05,-0.01582063,0.0002145022,-0.08563462,-0.037045,-0.02270964,0.1081862,0
7.15,-2.535443e-05,-0.01462116,-0.001117811,-0.06998704,-0.037045,-0.02249777,0.1005089,0
7.16,-9.276039e-05,-0.01372847,-0.001917202,-0.05905505,-0.0467701,-0.02236511,0.09477293,0
7.17,-6.492539e-05,-0.01551268,0.0002145022,-0.08296127,-0.037045,-0.02277294,0.1065627,0
7.18,-0.0001078287,-0.01438746,0.0004809648,-0.06957023,-0.04190779,-0.02256298,0.1009263,0
7.19,-0.0001397977,-0.01479055,0.00314559,-0.07453205,-0.04190779,-0.0226654,0.10291,0
7.2,-0.0001700762,-0.01509108,0.001546815,-0.07873741,-0.04190779,-0.02273989,0.1052896,0
7.21,-0.0001427765,-0.01531754,0.0007474236,-0.08136696,-0.04190779,-0.02279118,0.1067083,0
7.22,-0.0001669253,-0.01546705,-0.0003184266,-0.08281842,-0.04190779,-0.02282854,0.1074999,0
7.23,-7.435998e-05,-0.01557655,-0.001650736,-0.08354415,-0.03218317,-0.02285802,0.1078624,0
7.24,-5.458612e-05,-0.01320527,-0.001384273,-0.05321841,-0.04190779,-0.02239534,0.09291542,0
7.25,-5.110926e-05,-0.01388643,-0.002183665,-0.06277383,-0.037045,-0.02257761,0.096864,0
7.26,-0.0001264011,-0.01317991,-0.001117811,-0.05591937,-0.04190779,-0.02246088,0.09417634,0
7.27,-0.000113597,-0.01391085,0.0002145022,-0.0664379,-0.04190779,-0.02262072,0.09926379,0
7.28,-0.0001761212,-0.01444695,-0.0008513518,-0.07437391,-0.04190779,-0.02272373,0.1036767,0
7.29,-0.0002962631,-0.01486548,0.0004809648,-0.07958397,-0.04190779,-0.02278533,0.1063976,0
7.3,-0.0002955008,-0.01521236,0.002612662,-0.08298831,-0.04190779,-0.0228219,0.1079993,0
7.31,-0.0002617488,-0.01546017,0.001013886,-0.08488238,-0.04190779,-0.02284437,0.1088185,0
7.32,-0.0003443116,-0.01562123,-5.196035e-05,-0.0856527,-0.04190779,-0.02286024,0.1090779,0
7.33,-0.0004023596,-0.01575711,-0.001117811,-0.08587788,-0.04190779,-0.02287441,0.10899,0
7.34,-0.0004530116,-0.01586373,-0.002183665,-0.08570975,-0.04190779,-0.02288961,0.1087129,0
7.35,-0.0004971692,-0.01594479,-0.0008513518,-0.08525059,-0.037045,-0.02290739,0.1083053,0
7.36,-0.0004835975,-0.01479863,-0.0008513518,-0.06939767,-0.04190779,-0.0226845,0.1002977,0
7.37,-0.0004141223,-0.01515504,-5.196035e-05,-0.07342035,-0.037045,-0.02278871,0.1017878,0
7.38,-0.0004540939,-0.0141756,-0.001117811,-0.06149421,-0.04190779,-0.02262535,0.09621994,0
7.39,-0.0003890261,-0.01468077,0.002079736,-0.06836858,-0.04190779,-0.02276533,0.09934987,0
7.4,-0.0002911081,-0.0150227,0.002346199,-0.07367455,-0.04190779,-0.02286586,0.1024572,0
7.41,-0.0003836772,-0.01523558,0.0004809648,-0.07683921,-0.037045,-0.02293572,0.1043497,0
7.42,-0.0004277757,-0.01421291,0.0002145022,-0.063711,-0.04190779,-0.02274241,0.09795267,0
7.43,-0.0004088218,-0.01468801,0.0007474236,-0.06984149,-0.037045,-0.02286065,0.1006103,0
7.44,-0.0003924124,-0.01381963,-0.001117811,-0.05951405,-0.04190779,-0.02270061,0.09586012,0
7.45,-0.000387123,-0.01439178,-0.001384273,-0.06740246,-0.04190779,-0.02283697,0.09953061,0
7.46,-0.0003900671,-0.01480812,-0.001384273,-0.07349394,-0.037045,-0.02292981,0.1029625,0
7.47,-0.0003502748,-0.0139085,-0.0003184266,-0.06215797,-0.04190779,-0.02274571,0.09753045,0
7.48,-0.0003765978,-0.01444891,0.0004809648,-0.06931314,-0.04190779,-0.02286502,0.1007549,0
7.49,-0.0003481467,-0.01485274,0.0002145022,-0.07492884,-0.04190779,-0.02294565,0.1038608,0
7.5,-0.0003448752,-0.01513773,0.0002145022,-0.07839123,-0.04190779,-0.02299692,0.1057256,0
7.51,-0.0002854272,-0.01534122,0.001013886,-0.08042084,-0.04190779,-0.02303078,0.1067706,0
7.52,-0.000255232,-0.01546325,0.002346199,-0.08138191,-0.037045,-0.02305499,0.1072798,0
7.53,-0.0003221434,-0.01432969,0.0007474236,-0.06649395,-0.04190779,-0.02283038,0.09991858,0
7.54,-0.0003460806,-0.01473151,-0.0008513518,-0.07145572,-0.0467701,-0.0229273,0.1018997,0
7.55,-0.0003884234,-0.01623455,-0.0003184266,-0.09083135,-0.04190779,-0.02324084,0.1117762,0
7.56,-0.000436853,-0.01613007,-0.001917202,-0.0885818,-0.04190779,-0.02320842,0.1111704,0
7.57,-0.0004497113,-0.01605926,-5.196035e-05,-0.08583379,-0.04190779,-0.02318967,0.1094741,0
7.58,-0.0004024658,-0.01599639,-0.001384273,-0.08367815,-0.04190779,-0.02318672,0.1082192,0
7.59,-0.0004325606,-0.0159194,-5.196035e-05,-0.08183451,-0.04190779,-0.02319505,0.1072452,0
7.6,-0.0004347708,-0.01586003,0.0002145022,-0.08038833,-0.04190779,-0.02321152,0.1064905,0
7.61,-0.0004265158,-0.01580445,0.001280349,-0.07921548,-0.04190779,-0.02323358,0.1059292,0
7.62,-0.0004428199,-0.01574887,0.001280349,-0.07823183,-0.04190779,-0.02325926,0.1055044,0
7.63,-0.0004156591,-0.01570268,0.001546815,-0.07744592,-0.037045,-0.02328714,0.105187,0
7.64,-0.000356372,-0.01444397,-5.196035e-05,-0.06155345,-0.037045,-0.02307201,0.09743399,0
7.65,-0.0003608401,-0.01350441,0.0002145022,-0.05059062,-0.04190779,-0.02293633,0.09175341,0
7.66,-0.0003409559,-0.01403217,0.0002145022,-0.05933839,-0.04190779,-0.02309635,0.09614111,0
7.67,-0.000192607,-0.01441708,0.0002145022,-0.06624323,-0.04190779,-0.02320473,0.1002009,0
7.68,-0.0001553026,-0.01465393,-0.002450123,-0.07065144,-0.04190779,-0.02327341,0.1028602,0
7.69,-0.0002239394,-0.01481909,-0.002450123,-0.07354429,-0.037045,-0.02331631,0.1045806,0
7.7,-0.0003314799,-0.01376156,-0.001650736,-0.06040261,-0.04190779,-0.02309847,0.09818095,0
7.71,-0.0002879841,-0.01424192,-0.0005848892,-0.06680927,-0.037045,-0.02319323,0.1009111,0
7.72,-0.0001979627,-0.01337714,0.001013886,-0.05678775,-0.04190779,-0.02301011,0.09628234,0
7.73,-0.0001028441,-0.01393486,0.001013886,-0.06489013,-0.037045,-0.02312355,0.1000689,0
7.74,-0.0001314095,-0.01311346,0.001013886,-0.05593037,-0.04190779,-0.02294954,0.09609187,0
7.75,-0.0001106806,-0.01374796,0.001013886,-0.06500296,-0.04190779,-0.02306607,0.1003282,0
7.76,-0.0001148071,-0.01421572,0.001013886,-0.07203715,-0.04190779,-0.02313524,0.1041969,0
7.77,-0.0001689275,-0.01456965,-0.001650736,-0.07665888,-0.04190779,-0.02316923,0.1066024,0
7.78,-0.0002491783,-0.01485306,0.0004809648,-0.07969311,-0.04190779,-0.02318216,0.1080429,0
7.79,-0.0002869419,-0.01508996,0.001280349,-0.08163871,-0.037045,-0.02318336,0.1088229,0
