t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,r_phi
5.17,0.00142146,-0.007072458,-0.09729479,-0.1571178,-0.005062103,0.005844739,0.06602366,0
5.18,0.0004801965,-0.0083162,-0.09836066,-0.1564746,-0.005062103,0.005859191,0.06391732,0
5.19,-0.0004773266,-0.009447053,-0.09542957,-0.1542936,-0.0001997948,0.005849714,0.06143573,0
5.2,-0.001275035,-0.009281192,-0.09356433,-0.1351245,-0.005062103,0.006054772,0.05043292,0
5.21,-0.00210005,-0.01051405,-0.09303141,-0.1340354,-0.005062103,0.005897979,0.04782228,0
5.22,-0.003030114,-0.01153224,-0.09143263,-0.1272049,-0.005062103,0.005698289,0.04026557,0
5.23,-0.003905309,-0.01240488,-0.08530399,-0.1201978,-0.005062103,0.005440441,0.03384601,0
5.24,-0.004642283,-0.01314674,-0.08290583,-0.1129108,-0.005062103,0.005137731,0.02827573,0
5.25,-0.005437603,-0.01373952,-0.07704365,-0.1048471,-0.005062103,0.004798188,0.02296111,0
5.26,-0.006076646,-0.01423704,-0.07091502,-0.09607409,-0.005062103,0.004424595,0.01753262,0
5.27,-0.006641441,-0.01460238,-0.06771747,-0.08633376,-0.005062103,0.004016787,0.01179665,0
5.28,-0.007229763,-0.01483816,-0.0618553,-0.07577516,-0.0001997948,0.003573873,0.005790423,0
5.29,-0.007708712,-0.01377628,-0.0533285,-0.04952101,-0.0001997948,0.00333955,-0.007957937,0
5.3,-0.008093223,-0.01293762,-0.04746632,-0.02771834,-0.005062103,0.002990984,-0.01980923,0
5.31,-0.008451973,-0.01341777,-0.0418706,-0.02161607,-0.0001997948,0.002290236,-0.02597622,0
5.32,-0.008752486,-0.01241198,-0.03361027,0.002824384,-0.0001997948,0.001803774,-0.0413677,0
5.33,-0.008900824,-0.01152231,-0.02721517,0.02054307,-0.005062103,0.0012217,-0.05096792,0
5.34,-0.008989978,-0.01188251,-0.02321823,0.02137796,-0.005062103,0.0003359739,-0.05253033,0
5.35,-0.009085814,-0.01192212,-0.01176035,0.0252668,-0.005062103,-0.0005184372,-0.05500351,0
5.36,-0.009113112,-0.01175134,-0.002434161,0.02773844,-0.005062103,-0.001328975,-0.05389241,0
5.37,-0.008984162,-0.01143671,0.006092638,0.0298725,-0.0001997948,-0.002071997,-0.0510576,0
5.38,-0.008759825,-0.009782533,0.01142189,0.0479413,-0.005062103,-0.002498271,-0.05558817,0
5.39,-0.008551402,-0.00955373,0.01621821,0.04703888,-0.0001997948,-0.003182087,-0.05124437,0
5.4,-0.008243114,-0.007951107,0.021281,0.06641223,-0.0001997948,-0.003563889,-0.05931256,0
5.41,-0.007953819,-0.006527021,0.02607732,0.08075215,-0.005062103,-0.003988126,-0.06429221,0
5.42,-0.007718332,-0.006452976,0.03140657,0.07876779,-0.005062103,-0.004687395,-0.06285666,0
5.43,-0.007229133,-0.00616732,0.03673582,0.0797232,-0.0001997948,-0.005340445,-0.06314675,0
5.44,-0.006810815,-0.004454938,0.04099922,0.09448205,-0.005062103,-0.005696458,-0.06757625,0
5.45,-0.006344311,-0.004182336,0.0447297,0.08826054,-0.005062103,-0.006299702,-0.06057011,0
5.46,-0.0057884,-0.003745483,0.04952602,0.08625156,-0.005062103,-0.006816084,-0.05712535,0
5.47,-0.005234225,-0.003171549,0.05352296,0.08383877,-0.005062103,-0.007259369,-0.05207819,0
5.48,-0.004668132,-0.00252702,0.05565466,0.08125556,-0.005062103,-0.007622128,-0.04626284,0
5.49,-0.004015617,-0.001849465,0.05965159,0.07898135,-0.005062103,-0.007906298,-0.04062283,0
5.5,-0.003503643,-0.001134537,0.05965159,0.07729091,-0.005062103,-0.008120517,-0.03559552,0
5.51,-0.002968156,-0.0004543657,0.06364854,0.07580465,-0.005062103,-0.00827546,-0.03126577,0
5.52,-0.002346568,0.0001987459,0.06338207,0.07447105,-0.005062103,-0.00838122,-0.027564,0
5.53,-0.001706676,0.0008525667,0.06551377,0.0731999,-0.005062103,-0.008445685,-0.02424494,0
5.54,-0.001112714,0.001502978,0.0652473,0.0717768,-0.005062103,-0.008474042,-0.02110544,0
5.55,-0.0004538656,0.002124607,0.06711254,0.06997391,-0.005062103,-0.008469596,-0.01803018,0
5.56,0.0001806542,0.002737746,0.06498085,0.06782668,-0.005062103,-0.008434415,-0.01492459,0
5.57,0.0006539379,0.003325663,0.06364854,0.06517655,-0.005062103,-0.008369458,-0.01168709,0
5.58,0.001274934,0.00382917,0.06284915,0.06174033,-0.0001997948,-0.008274991,-0.008288825,0
5.59,0.00192059,0.005518383,0.06151683,0.07306699,-0.005062103,-0.007906893,-0.01222486,0
5.6,0.002384275,0.005652374,0.05805282,0.06384211,-0.005062103,-0.007831948,-0.006362092,0
5.61,0.002864186,0.005805081,0.05698697,0.05802761,-0.0001997948,-0.0077221,-0.004227201,0
5.62,0.003358613,0.00718118,0.05245711,0.06594528,-0.0001997948,-0.007342052,-0.007489731,0
5.63,0.003750173,0.008220988,0.05005895,0.0678684,-0.005062103,-0.00699801,-0.007137853,0
5.64,0.004128726,0.007770708,0.04659493,0.05327055,-0.005062103,-0.00692122,-0.0005229097,0
5.65,0.004499751,0.007451177,0.04286446,0.04182221,-0.005062103,-0.006792648,0.004168915,0
5.66,0.004839987,0.007211669,0.03993337,0.02898792,-0.005062103,-0.006608177,0.01198831,0
5.67,0.005073297,0.006993244,0.03247242,0.01577568,-0.005062103,-0.006348286,0.0212962,0
5.68,0.005363302,0.006736448,0.02900841,0.003116629,-0.005062103,-0.006010761,0.03050554,0
5.69,0.005626828,0.006464874,0.02474501,-0.008227312,-0.005062103,-0.005605821,0.03871892,0
5.7,0.005726574,0.006172938,0.01781699,-0.01812392,-0.005062103,-0.005149167,0.04559713,0
5.71,0.005782824,0.005813678,0.01195481,-0.02682976,-0.005062103,-0.004657666,0.05105256,0
5.72,0.005822157,0.005398658,0.00875726,-0.03442138,-0.0001997948,-0.004147077,0.05518927,0
5.73,0.005847647,0.006151822,0.001562778,-0.0258661,-0.0001997948,-0.003386288,0.05074493,0
5.74,0.005752896,0.006548812,-0.004032936,-0.02140768,-0.005062103,-0.00270829,0.04748955,0
5.75,0.005610901,0.005462259,-0.005898174,-0.03240652,-0.0001997948,-0.002359969,0.0492088,0
5.76,0.005450952,0.005726094,-0.0106945,-0.0246185,-0.0001997948,-0.001783268,0.04099752,0
5.77,0.005207265,0.005760077,-0.01229327,-0.02299109,-0.0001997948,-0.001295737,0.03791981,0
5.78,0.005015446,0.005597721,-0.01602375,-0.02262736,-0.005062103,-0.0008683945,0.03468065,0
5.79,0.004836601,0.004119975,-0.01948776,-0.03850395,-0.005062103,-0.0007406352,0.03933758,0
5.8,0.004601913,0.002909556,-0.02241885,-0.05063484,-0.005062103,-0.0005790717,0.04295706,0
5.81,0.004327002,0.001866256,-0.02481701,-0.0630649,-0.005062103,-0.0003751041,0.04954821,0
5.82,0.004096092,0.0009141754,-0.02694871,-0.0745097,-0.005062103,-0.0001130085,0.05689472,0
5.83,0.003841053,4.005746e-05,-0.02934688,-0.08379341,-0.0001997948,0.0002022413,0.06324757,0
5.84,0.003556003,0.0004257791,-0.03067919,-0.07537093,-0.0001997948,0.00079727,0.06024405,0
5.85,0.003269596,0.0005200803,-0.03094564,-0.06939025,-0.005062103,0.00132705,0.05717038,0
5.86,0.002930354,-0.000773389,-0.03387673,-0.07717705,-0.005062103,0.001530861,0.05777656,0
5.87,0.002628617,-0.00184566,-0.03520904,-0.08008825,-0.005062103,0.001710556,0.05488803,0
5.88,0.002249944,-0.002730865,-0.03494258,-0.08324759,-0.005062103,0.001862714,0.0542786,0
5.89,0.001821483,-0.003511998,-0.03707428,-0.08627301,-0.005062103,0.002006159,0.05487087,0
5.9,0.001465251,-0.004233861,-0.03760721,-0.08847584,-0.0001997948,0.002147091,0.0554494,0
5.91,0.001108184,-0.003675757,-0.03547551,-0.07417218,-0.005062103,0.002526326,0.04786445,0
5.92,0.00075701,-0.004592985,-0.03680782,-0.0786422,-0.005062103,0.002569328,0.0489621,0
5.93,0.0004111598,-0.005346591,-0.03734075,-0.07776839,-0.005062103,0.002595742,0.04526635,0
5.94,6.701026e-05,-0.005960021,-0.03574197,-0.07683985,-0.005062103,0.002590134,0.04282803,0
5.95,-0.0002241753,-0.006471692,-0.03467613,-0.07580945,-0.005062103,0.002565048,0.04127726,0
5.96,-0.0005021035,-0.006889957,-0.03254442,-0.07419193,-0.005062103,0.002526714,0.03988652,0
5.97,-0.0007833742,-0.007231902,-0.03041272,-0.07181513,-0.005062103,0.002475327,0.03823811,0
5.98,-0.001005483,-0.007513728,-0.02934688,-0.06869225,-0.0001997948,0.002408133,0.03615411,0
5.99,-0.001220949,-0.006519765,-0.02934688,-0.04964633,-0.005062103,0.002565767,0.0261098,0
6,-0.001498173,-0.007005213,-0.02721517,-0.05015985,-0.005062103,0.002378141,0.02526167,0
6.01,-0.0016843,-0.007359339,-0.02534994,-0.04630802,-0.0001997948,0.002171303,0.02027228,0
6.02,-0.001871672,-0.006369136,-0.02188592,-0.02797993,-0.0001997948,0.002180687,0.009686419,0
6.03,-0.002040512,-0.005621906,-0.0205536,-0.01521014,-0.005062103,0.002101921,0.002645114,0
6.04,-0.002184235,-0.006245567,-0.01682314,-0.01852867,-0.005062103,0.001706661,0.001903303,0
6.05,-0.00223301,-0.006632008,-0.01415851,-0.01849405,-0.0001997948,0.001317902,-0.000587997,0
6.06,-0.002286908,-0.005616141,-0.01149388,-0.004498882,-0.0001997948,0.001188604,-0.007230548,0
6.07,-0.002359791,-0.004817414,-0.007763412,0.004161439,-0.005062103,0.001020233,-0.01005466,0
6.08,-0.002429301,-0.005392331,-0.005098786,-0.002694476,-0.005062103,0.0005807172,-0.006994775,0
6.09,-0.002394608,-0.005743247,-0.002967086,-0.005502107,-0.0001997948,0.0001846872,-0.006395372,0
6.1,-0.002278673,-0.004699049,-0.0003024638,0.006347603,-0.0001997948,7.562288e-05,-0.01069502,0
6.11,-0.002224121,-0.003846885,0.002895091,0.0135901,-0.005062103,-5.365838e-05,-0.01183649,0
6.12,-0.002177371,-0.004364385,0.004760325,0.005778752,-0.0001997948,-0.000442312,-0.007632067,0
6.13,-0.002183631,-0.003452852,0.00529325,0.01753945,-0.0001997948,-0.0005372147,-0.01385604,0
6.14,-0.002107287,-0.00273857,0.00875726,0.02381183,-0.0001997948,-0.0006663249,-0.01574981,0
6.15,-0.002030809,-0.002148633,0.009023726,0.0295551,-0.0001997948,-0.0008117367,-0.01857144,0
6.16,-0.001927448,-0.001644334,0.01035604,0.03445578,-0.005062103,-0.0009777666,-0.0215498,0
6.17,-0.001851345,-0.002398366,0.01035604,0.02295215,-0.0001997948,-0.001404671,-0.01635952,0
6.18,-0.001793388,-0.001666847,0.009556651,0.03014602,-0.005062103,-0.001515739,-0.0196932,0
6.19,-0.001763313,-0.002297267,0.0127542,0.01672233,-0.005062103,-0.001871899,-0.01054753,0
6.2,-0.001575492,-0.00273333,0.0148859,0.008050589,-0.005062103,-0.002131823,-0.00451288,0
6.21,-0.001384835,-0.00298215,0.01408651,0.0002668127,-0.005062103,-0.002309993,0.002679009,0
6.22,-0.001315662,-0.003113181,0.01382005,-0.006136245,-0.005062103,-0.00240645,0.009715895,0
6.23,-0.001157064,-0.003210256,0.01408651,-0.01084287,-0.005062103,-0.002433571,0.01544145,0
6.24,-0.001128787,-0.003252165,0.01195481,-0.01357085,-0.005062103,-0.00241082,0.01942319,0
6.25,-0.001153844,-0.003295688,0.01408651,-0.01485276,-0.005062103,-0.002358022,0.02177072,0
6.26,-0.001054581,-0.003352497,0.01515236,-0.01505303,-0.005062103,-0.002291936,0.02274887,0
6.27,-0.0009112203,-0.003369177,0.01248774,-0.01430776,-0.005062103,-0.002224893,0.02277309,0
6.28,-0.0008585544,-0.003336876,0.01355359,-0.01295938,-0.005062103,-0.002164482,0.02223209,0
6.29,-0.0006865772,-0.003297264,0.01355359,-0.01144584,-0.0001997948,-0.002114778,0.02135612,0
6.3,-0.0005620464,-0.002003335,0.01168835,0.005479157,-0.005062103,-0.001833521,0.01279538,0
6.31,-0.0005387532,-0.002228635,0.01168835,0.002206356,-0.005062103,-0.001887932,0.01380124,0
6.32,-0.0004751094,-0.002370748,0.01088896,0.002702522,-0.005062103,-0.001949006,0.0109985,0
6.33,-0.0003970212,-0.002431101,0.01088896,0.00193378,-0.005062103,-0.002023045,0.0104072,0
6.34,-0.0003523769,-0.002440869,0.009290189,0.0001402581,-0.005062103,-0.002089486,0.01157437,0
6.35,-0.000223981,-0.002437421,0.0106225,-0.002106172,-0.005062103,-0.002135951,0.01358063,0
6.36,-4.670625e-05,-0.002403115,0.006892025,-0.004213565,-0.005062103,-0.002158529,0.01578863,0
6.37,-4.721738e-05,-0.002334754,0.005826171,-0.005941034,-0.005062103,-0.002158363,0.01785962,0
6.38,-5.997798e-05,-0.002306363,0.003694475,-0.007541921,-0.005062103,-0.002139184,0.01959758,0
6.39,-2.431267e-05,-0.002311251,0.00529325,-0.008924752,-0.005062103,-0.002105811,0.02093174,0
6.4,4.023012e-05,-0.002322843,0.0042274,-0.0100567,-0.0001997948,-0.002062519,0.02197727,0
6.41,2.564495e-05,-0.001124236,0.002095699,0.004217007,-0.005062103,-0.001768201,0.01530576,0
6.42,0.0001285372,-0.001488602,-3.599748e-05,-0.001569353,-0.005062103,-0.001792389,0.01800619,0
6.43,0.0001425282,-0.001725346,-0.00136831,-0.002978187,-0.005062103,-0.001809331,0.01664613,0
6.44,3.730234e-05,-0.001893117,-0.001901239,-0.005367611,-0.005062103,-0.001828782,0.01722409,0
6.45,5.382137e-05,-0.002063922,-0.00136831,-0.008615737,-0.005062103,-0.001834128,0.01917263,0
6.46,6.717732e-05,-0.002203017,-0.001634773,-0.01182753,-0.005062103,-0.001817013,0.02162017,0
6.47,7.123609e-05,-0.002325401,0.0007633865,-0.01470255,-0.005062103,-0.001776438,0.02405176,0
6.48,7.32573e-05,-0.002440885,-0.001101848,-0.01705587,-0.005062103,-0.001715758,0.02611898,0
6.49,0.0001069827,-0.002551571,0.0004969276,-0.01883048,-0.005062103,-0.001640551,0.02767855,0
6.5,0.0001127643,-0.002645849,0.0002304651,-0.02001033,-0.005062103,-0.001556792,0.02872357,0
6.51,0.0001798866,-0.002735424,0.0007633865,-0.02074837,-0.005062103,-0.001469815,0.02931605,0
6.52,0.0001376794,-0.002797432,0.0004969276,-0.02102549,-0.005062103,-0.001383948,0.02953217,0
6.53,0.0001855905,-0.002874751,0.0004969276,-0.02117132,-0.005062103,-0.001302338,0.02947941,0
6.54,0.0001757542,-0.002928903,-0.0003024638,-0.02105281,-0.005062103,-0.00122707,0.02922686,0
6.55,0.0002336089,-0.002984231,-0.0008353889,-0.02090859,-0.005062103,-0.001159122,0.02889973,0
6.56,0.0002600425,-0.003015095,-0.0005689263,-0.02063996,-0.005062103,-0.001098632,0.02853283,0
6.57,0.0002911437,-0.003038055,-0.0008353889,-0.02038752,-0.005062103,-0.001045261,0.02818396,0
6.58,0.0002648881,-0.003052706,-0.0008353889,-0.02014969,-0.005062103,-0.0009984022,0.02785509,0
6.59,0.0002530605,-0.00308041,-0.001101848,-0.02004679,-0.005062103,-0.0009573462,0.02757058,0
6.6,0.0002622467,-0.00311166,0.001029849,-0.02002566,-0.005062103,-0.0009212353,0.02734464,0
6.61,0.0002982438,-0.003137736,0.0004969276,-0.02006016,-0.005062103,-0.0008890259,0.02720926,0
6.62,0.0002336409,-0.003150788,0.0002304651,-0.02010596,-0.005062103,-0.0008596105,0.02715896,0
6.63,0.0002171983,-0.003189378,-0.0008353889,-0.02032889,-0.0001997948,-0.0008321214,0.02716535,0
6.64,0.0002409808,-0.002024282,0.0007633865,-0.005370373,-0.005062103,-0.0005619698,0.01967108,0
6.65,0.0001913045,-0.002385451,0.0007633865,-0.01046591,-0.005062103,-0.0006160488,0.02176153,0
6.66,0.0001706414,-0.002659344,-0.0005689263,-0.01153153,-0.0001997948,-0.0006663422,0.01996565,0
6.67,0.0001825441,-0.001647213,0.0002304651,0.00164117,-0.0001997948,-0.000477107,0.01265545,0
6.68,0.000314758,-0.0009117966,0.001029849,0.009277474,-0.0001997948,-0.0003539911,0.00883087,0
6.69,0.0003169112,-0.0003340215,0.0004969276,0.01630297,-0.005062103,-0.0002835437,0.003644602,0
6.7,0.0003296589,-0.001108112,0.0007633865,0.0066339,-0.0001997948,-0.0005131108,0.006018353,0
6.71,0.0004094801,-0.0004411952,0.001029849,0.01511459,-0.005062103,-0.0004659077,2.974761e-06,0
6.72,0.000420145,-0.001133941,-0.0008353889,0.002363797,-0.0001997948,-0.00069677,0.007071638,0
6.73,0.0003768177,-0.0004389239,-0.00136831,0.008838538,-0.005062103,-0.0006116842,0.004226955,0
6.74,0.0003854482,-0.001177553,-0.0003024638,-0.004792501,-0.005062103,-0.0007843956,0.01268663,0
6.75,0.0003887121,-0.001735779,-0.0008353889,-0.01341479,-0.005062103,-0.0008809643,0.017558,0
6.76,0.0003296424,-0.002166659,-0.0005689263,-0.02146446,-0.005062103,-0.0009170939,0.02356647,0
6.77,0.0003180628,-0.002540029,-3.599748e-05,-0.02851782,-0.005062103,-0.0008908862,0.0295706,0
6.78,0.0003045977,-0.00286014,-0.001101848,-0.03390614,-0.005062103,-0.0008114447,0.03453495,0
6.79,0.000277941,-0.003140526,-0.0008353889,-0.03752457,-0.0001997948,-0.0006944765,0.03804468,0
6.8,0.0003251873,-0.002185754,-0.001634773,-0.02433741,-0.005062103,-0.0003129198,0.03252947,0
6.81,0.0003115048,-0.002714737,-0.001101848,-0.02977302,-0.005062103,-0.0002494239,0.03522948,0
6.82,0.0003167089,-0.003112867,-3.599748e-05,-0.03010011,-0.005062103,-0.000188414,0.03298917,0
6.83,0.0002893422,-0.003393934,-3.599748e-05,-0.03066616,-0.005062103,-0.0001467887,0.03201867,0
6.84,0.0002387042,-0.003606655,-3.599748e-05,-0.03155086,-0.0001997948,-0.0001119686,0.03207221,0
6.85,0.0002889736,-0.002576634,0.0002304651,-0.01718669,-0.005062103,0.0001672285,0.0249442,0
6.86,0.0001975964,-0.00302438,0.0007633865,-0.02244987,-0.0001997948,0.0001247492,0.02728822,0
6.87,0.0001870758,-0.002167596,0.0004969276,-0.008176763,-0.005062103,0.000330655,0.01796426,0
6.88,0.0001364588,-0.002739958,0.0004969276,-0.01454062,-0.005062103,0.0002063881,0.01987846,0
6.89,0.0001711022,-0.003152831,-3.599748e-05,-0.01725109,-0.005062103,9.460392e-05,0.01912247,0
6.9,0.0002017167,-0.003420433,0.0004969276,-0.02069685,-0.005062103,-5.706097e-06,0.02075994,0
6.91,0.0001075448,-0.003600381,0.0002304651,-0.0243595,-0.0001997948,-7.680009e-05,0.02372295,0
6.92,7.293808e-05,-0.002565479,0.0002304651,-0.01252695,-0.0001997948,0.0001307089,0.01928729,0
6.93,0.0001687946,-0.001840562,-0.0005689263,-0.004743087,-0.005062103,0.000289309,0.01632176,0
6.94,0.0002025524,-0.002488676,-3.599748e-05,-0.01181975,-0.005062103,0.0001509928,0.01823694,0
6.95,0.0001704991,-0.002925593,-3.599748e-05,-0.01490908,-0.005062103,2.602735e-05,0.01748908,0
6.96,0.0001982549,-0.00323404,0.001029849,-0.01905516,-0.005062103,-8.472706e-05,0.01949497,0
6.97,0.0002691594,-0.003446658,-0.0003024638,-0.02341138,-0.005062103,-0.0001612891,0.0229548,0
6.98,0.0002374221,-0.003586758,0.001029849,-0.02712778,-0.0001997948,-0.0001978756,0.02656932,0
6.99,0.0001802192,-0.002510101,-3.599748e-05,-0.01480721,-0.005062103,4.484448e-05,0.0220564,0
7,0.0002675075,-0.0029726,0.0004969276,-0.02161302,-0.005062103,-1.026661e-05,0.02615388,0
7.01,0.0002471227,-0.003278294,-0.0003024638,-0.023172,-0.005062103,-4.623468e-05,0.02544229,0
7.02,0.0001970733,-0.003496995,0.0007633865,-0.02504085,-0.005062103,-8.053485e-05,0.02601151,0
7.03,0.0001729798,-0.003670921,0.0007633865,-0.02711153,-0.005062103,-0.0001026968,0.02742669,0
7.04,0.0001577073,-0.00380866,0.0007633865,-0.02888926,-0.005062103,-0.0001086396,0.02898209,0
7.05,0.0002028718,-0.003919027,-0.00136831,-0.0301461,-0.005062103,-0.0001000077,0.03027584,0
7.06,0.0002432348,-0.003988207,0.0007633865,-0.03072716,-0.005062103,-8.122757e-05,0.03112615,0
7.07,0.0002963765,-0.004027727,-0.0003024638,-0.03073098,-0.005062103,-5.750159e-05,0.03150186,0
7.08,0.0003016238,-0.004039028,0.0007633865,-0.03024171,-0.005062103,-3.371484e-05,0.0314341,0
7.09,0.0003527925,-0.004043945,-0.0003024638,-0.02948548,-0.005062103,-1.379839e-05,0.03102212,0
7.1,0.0002461633,-0.004025733,-0.0005689263,-0.02849044,-0.005062103,-3.701716e-07,0.03038204,0
