t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,r_phi
4.9,-0.00296087,0.01298494,0.1633335,0.2375358,-0.004947662,-0.02304266,-0.1202939,0
4.91,0.0003872365,0.01414623,0.1913121,0.2274493,-0.004947662,-0.0231384,-0.1102256,0
4.92,0.002887449,0.01597755,0.1417501,0.2200016,-0.004947662,-0.02312457,-0.09958051,0
4.93,0.002482501,0.01795183,0.1484116,0.2118361,-0.004947662,-0.02300028,-0.08807018,0
4.94,0.004429678,0.01898618,0.1830517,0.1982381,-0.004947662,-0.02276696,-0.0763945,0
4.95,0.007198095,0.02013915,0.1505433,0.1851111,-0.004947662,-0.02242996,-0.06467403,0
4.96,0.007482215,0.02163111,0.1345556,0.1730771,-0.004947662,-0.02199323,-0.05258962,0
4.97,0.008532209,0.02247546,0.1620012,0.157416,-0.004947662,-0.02146091,-0.04051986,0
4.98,0.01102147,0.02310374,0.1468128,0.1409159,-0.004947662,-0.02084021,-0.0287448,0
4.99,0.01172542,0.02405697,0.1188343,0.1260615,-0.004947662,-0.02013794,-0.01701661,0
5,0.01207193,0.02460342,0.1332233,0.1091359,-0.004947662,-0.01936001,-0.005462894,0
5.01,0.01403875,0.02472371,0.1254959,0.09058383,-0.004947662,-0.01851413,0.005620023,0
5.02,0.01511285,0.02509191,0.09325388,0.07378013,-8.535385e-05,-0.01760821,0.01638601,0
5.03,0.01508042,0.02652153,0.09058926,0.07175027,-0.004947662,-0.01640471,0.01933536,0
5.04,0.01622223,0.02592058,0.0881911,0.04786184,-0.004947662,-0.01547857,0.03123252,0
5.05,0.01688005,0.02547114,0.06101193,0.02775957,-0.004947662,-0.01450099,0.04050454,0
5.06,0.01669342,0.02496609,0.05674853,0.007728731,-0.004947662,-0.01348547,0.05017338,0
5.07,0.01759959,0.02412725,0.05088635,-0.0131322,-0.004947662,-0.012433,0.05971332,0
5.08,0.01855417,0.02343247,0.01251575,-0.03199403,-0.004947662,-0.01134927,0.06869552,0
5.09,0.01810502,0.02286157,-0.01253172,-0.04902659,-0.004947662,-0.01024266,0.07693999,0
5.1,0.01708732,0.02190123,-0.009334169,-0.06662128,-8.535385e-05,-0.009123443,0.08414902,0
5.11,0.01643898,0.02168747,-0.002672609,-0.06959967,-0.004947662,-0.007759058,0.08272316,0
5.12,0.01620836,0.01975602,-0.00320553,-0.0917795,-0.004947662,-0.006726945,0.08993391,0
5.13,0.01607363,0.0179586,-0.01306464,-0.1094258,-8.535385e-05,-0.00569787,0.09426983,0
5.14,0.01572414,0.01752087,-0.02638776,-0.1097628,-8.535385e-05,-0.00444196,0.09096634,0
5.15,0.01518253,0.01680288,-0.03251641,-0.1131596,-0.004947662,-0.003285256,0.08905705,0
5.16,0.01479774,0.01463508,-0.04210905,-0.1322362,-0.004947662,-0.002465229,0.09354971,0
5.17,0.01422373,0.01271091,-0.05356694,-0.1464667,-8.535385e-05,-0.001660895,0.09558985,0
5.18,0.01343165,0.01212638,-0.06049496,-0.1436337,-0.004947662,-0.0006382703,0.09024809,0
5.19,0.01276171,0.01004274,-0.06529129,-0.1591126,-0.004947662,3.479185e-05,0.09392656,0
5.2,0.01208992,0.008149148,-0.07408455,-0.169653,-0.004947662,0.0006893841,0.09454104,0
5.21,0.01121957,0.006421126,-0.08101258,-0.1778966,-0.004947662,0.001310089,0.09481058,0
5.22,0.01032268,0.004765251,-0.08394367,-0.1841996,-8.535385e-05,0.00189354,0.09437421,0
5.23,0.009504652,0.004381884,-0.09087169,-0.1732705,-8.535385e-05,0.002677309,0.0854009,0
5.24,0.008528746,0.003766497,-0.09726679,-0.1651077,-0.004947662,0.003330201,0.07736252,0
5.25,0.007567799,0.001753017,-0.1004643,-0.1727355,-0.004947662,0.003614615,0.07576884,0
5.26,0.006567507,-2.661813e-05,-0.1041948,-0.1761266,-8.535385e-05,0.00385517,0.07202291,0
5.27,0.005488201,-0.0004212235,-0.1079253,-0.1628581,-0.004947662,0.004291267,0.06134073,0
5.28,0.004429258,-0.002236343,-0.1108564,-0.1682078,-0.004947662,0.004361317,0.0602138,0
5.29,0.003420873,-0.003844396,-0.1113893,-0.1692354,-0.004947662,0.004402735,0.05655648,0
5.3,0.002409616,-0.005261296,-0.1113893,-0.1684834,-0.004947662,0.004405858,0.05305204,0
5.31,0.001431158,-0.006525939,-0.1095241,-0.1660219,-0.004947662,0.004372497,0.04932544,0
5.32,0.0004169947,-0.00765263,-0.1079253,-0.1618044,-0.004947662,0.004300762,0.04503412,0
5.33,-0.0005625432,-0.008674355,-0.1049942,-0.1560442,-8.535385e-05,0.004186617,0.04006046,0
5.34,-0.001574824,-0.008385258,-0.1047277,-0.1336858,-8.535385e-05,0.004269934,0.02691001,0
5.35,-0.002600831,-0.008348148,-0.1017966,-0.1151329,-8.535385e-05,0.004224231,0.01523331,0
5.36,-0.003410185,-0.008478771,-0.09593448,-0.09800565,-8.535385e-05,0.004061735,0.003102547,0
5.37,-0.004294646,-0.00863427,-0.09620094,-0.08214117,-0.004947662,0.003789839,-0.008503461,0
5.38,-0.005292051,-0.01002579,-0.08980584,-0.08310153,-8.535385e-05,0.003179434,-0.01142596,0
5.39,-0.006061062,-0.009931556,-0.08181196,-0.06569171,-0.004947662,0.002816053,-0.02252534,0
5.4,-0.006706432,-0.01109263,-0.07808149,-0.06715156,-0.004947662,0.002136362,-0.02269145,0
5.41,-0.007412946,-0.01191584,-0.07141992,-0.06444495,-0.004947662,0.001486175,-0.02448942,0
5.42,-0.007898087,-0.01251455,-0.05996204,-0.0602767,-0.004947662,0.0008587289,-0.02575565,0
5.43,-0.008250266,-0.01287861,-0.05436633,-0.05430662,-0.004947662,0.0002545854,-0.02714761,0
5.44,-0.008706464,-0.01302958,-0.04877062,-0.04655127,-0.004947662,-0.0003311239,-0.02909463,0
5.45,-0.009277402,-0.01306344,-0.03518103,-0.0375879,-8.535385e-05,-0.0009058092,-0.03174337,0
5.46,-0.009295458,-0.01184649,-0.02585484,-0.01275845,-0.004947662,-0.001232735,-0.04255407,0
5.47,-0.009282609,-0.01194329,-0.02772008,-0.006719451,-8.535385e-05,-0.001884817,-0.04426819,0
5.48,-0.009668865,-0.01056955,-0.01812743,0.01777754,-8.535385e-05,-0.002283799,-0.05577891,0
5.49,-0.009728119,-0.009477369,-0.00213968,0.03687644,-0.004947662,-0.002760385,-0.06451681,0
5.5,-0.00947988,-0.009686696,0.001857255,0.03853711,-0.004947662,-0.003537892,-0.06516977,0
5.51,-0.009643489,-0.00952998,0.007452969,0.04315592,-0.004947662,-0.004280635,-0.0666088,0
5.52,-0.009528402,-0.009265942,0.02077609,0.04717009,-0.004947662,-0.004985808,-0.06640323,0
5.53,-0.008943096,-0.008847595,0.02557242,0.05137035,-0.004947662,-0.005643244,-0.06534199,0
5.54,-0.008661792,-0.008173761,0.0285035,0.05653703,-0.004947662,-0.006250031,-0.06397539,0
5.55,-0.008330823,-0.007439418,0.03782969,0.06176126,-8.535385e-05,-0.006807776,-0.0626302,0
5.56,-0.007675569,-0.005454192,0.04315894,0.08221281,-0.004947662,-0.007076289,-0.06898573,0
5.57,-0.007131577,-0.004877431,0.04529064,0.08288883,-0.004947662,-0.007626937,-0.06590845,0
5.58,-0.006709845,-0.00416551,0.0519522,0.08585525,-8.535385e-05,-0.00812534,-0.06489165,0
5.59,-0.005980339,-0.00220517,0.05914669,0.1032603,-0.004947662,-0.008335542,-0.07048077,0
5.6,-0.00529895,-0.001667109,0.05808084,0.1003108,-0.004947662,-0.008819314,-0.06581774,0
5.61,-0.004791131,-0.0009873484,0.06394301,0.09950999,-0.004947662,-0.009236583,-0.06278278,0
5.62,-0.004091558,-0.0002811382,0.07033812,0.09792442,-0.004947662,-0.009593473,-0.05868353,0
5.63,-0.003289473,0.0004877056,0.07140397,0.09602375,-8.535385e-05,-0.009884912,-0.05391646,0
5.64,-0.002716936,0.002520313,0.07273628,0.109218,-8.535385e-05,-0.009865958,-0.05639016,0
5.65,-0.00195537,0.004161629,0.07646675,0.1169872,-8.535385e-05,-0.009862243,-0.05682409,0
5.66,-0.001173421,0.005571805,0.07593383,0.122368,-8.535385e-05,-0.009863878,-0.05740724,0
5.67,-0.0005217828,0.006812171,0.07406859,0.1252631,-0.004947662,-0.009867694,-0.05730795,0
5.68,0.0001091977,0.006665502,0.07566737,0.1102693,-8.535385e-05,-0.01010822,-0.04850855,0
5.69,0.000832102,0.007903064,0.0754009,0.1129447,-0.004947662,-0.01000605,-0.04793607,0
5.7,0.001450828,0.007742237,0.07273628,0.09592992,-8.535385e-05,-0.01013094,-0.03654077,0
5.71,0.001986778,0.00892289,0.07273628,0.0972999,-8.535385e-05,-0.009899682,-0.03448604,0
5.72,0.002622657,0.009825313,0.07140397,0.09456056,-8.535385e-05,-0.009649222,-0.03011642,0
5.73,0.003147059,0.01054683,0.0668741,0.0907355,-0.004947662,-0.009371879,-0.02618627,0
5.74,0.003618165,0.009888325,0.06634118,0.07054551,-0.004947662,-0.009315969,-0.01483866,0
5.75,0.004111156,0.009413427,0.06420948,0.05412316,-0.004947662,-0.009159107,-0.005319457,0
5.76,0.004706666,0.009069806,0.05808084,0.03910047,-8.535385e-05,-0.008914095,0.004555199,0
5.77,0.005114559,0.01004837,0.05381744,0.04105403,-0.004947662,-0.008342858,0.00641683,0
5.78,0.005482456,0.00949984,0.04928758,0.02445153,-0.004947662,-0.008025591,0.01672339,0
5.79,0.005943991,0.009040671,0.04262602,0.01196583,-0.004947662,-0.007641281,0.02363436,0
5.8,0.006170156,0.008684621,0.03809615,0.001007926,-8.535385e-05,-0.007212529,0.03008553,0
5.81,0.006426954,0.009524826,0.0327669,0.006202271,-0.004947662,-0.006503393,0.02837491,0
5.82,0.006677793,0.008832328,0.02717119,-0.007560105,-8.535385e-05,-0.006090898,0.03533992,0
5.83,0.006794971,0.00944748,0.02077609,-0.002446285,-0.004947662,-0.005403978,0.03183791,0
5.84,0.006813306,0.008561023,0.01597977,-0.01667446,-8.535385e-05,-0.005025825,0.0378787,0
5.85,0.006902742,0.008970375,0.01091698,-0.01243691,-0.004947662,-0.004377079,0.03410822,0
5.86,0.0069012,0.007939206,0.005054805,-0.02731832,-8.535385e-05,-0.004035811,0.04021506,0
5.87,0.006885273,0.00824922,-0.0005409047,-0.0234622,-0.004947662,-0.003420522,0.03662718,0
5.88,0.006891442,0.007121411,-0.00666954,-0.03856686,-8.535385e-05,-0.003109195,0.04286505,0
5.89,0.006724048,0.007376619,-0.0111994,-0.03454119,-8.535385e-05,-0.002521458,0.03927931,0
5.9,0.00650192,0.007374636,-0.01652865,-0.03424936,-0.004947662,-0.001992684,0.03785899,0
5.91,0.006360257,0.005969148,-0.01892682,-0.05014497,-0.004947662,-0.001755376,0.04353281,0
5.92,0.006114001,0.00479619,-0.02265729,-0.06180703,-0.004947662,-0.001485571,0.04719396,0
5.93,0.005798619,0.003762998,-0.02718716,-0.07197667,-8.535385e-05,-0.001192763,0.0512477,0
5.94,0.005491274,0.004014506,-0.02905239,-0.06533949,-0.004947662,-0.0006341647,0.04742706,0
5.95,0.0052449,0.002794593,-0.03198348,-0.07695872,-8.535385e-05,-0.0003847308,0.05225114,0
5.96,0.004881162,0.002956241,-0.03571395,-0.0688506,-0.004947662,0.0001259936,0.04638031,0
5.97,0.00435983,0.001682086,-0.03811212,-0.07929596,-0.004947662,0.000312925,0.04975289,0
5.98,0.003994363,0.0005330333,-0.03864504,-0.08589445,-0.004947662,0.0005091898,0.05053333,0
5.99,0.003758941,-0.0004558528,-0.04130967,-0.09089481,-8.535385e-05,0.000702265,0.05139999,0
6,0.003308931,-7.225657e-05,-0.04424075,-0.07896116,-0.004947662,0.00113537,0.04446304,0
6.01,0.002887276,-0.001172916,-0.04184259,-0.08581117,-8.535385e-05,0.001236656,0.04641212,0
6.02,0.002600434,-0.0009117433,-0.04504013,-0.07349481,-0.004947662,0.001580673,0.03797482,0
6.03,0.002088411,-0.00201369,-0.04504013,-0.0798545,-0.004947662,0.001586886,0.03916001,0
6.04,0.001709871,-0.002964401,-0.04370782,-0.08274968,-0.004947662,0.001593117,0.03814685,0
6.05,0.001388744,-0.003746995,-0.04397429,-0.08446095,-0.004947662,0.001591054,0.03755964,0
6.06,0.0008914234,-0.004384686,-0.04477368,-0.0849461,-0.004947662,0.001583399,0.03700623,0
6.07,0.0005177154,-0.004973419,-0.04104321,-0.08450145,-0.004947662,0.001568786,0.03609791,0
6.08,0.0002467966,-0.005475875,-0.04077674,-0.08289123,-0.004947662,0.001543185,0.0346671,0
6.09,-0.000201029,-0.00587234,-0.04237551,-0.0801384,-8.535385e-05,0.001502062,0.03272606,0
6.1,-0.000661079,-0.005040911,-0.03917797,-0.06160691,-0.004947662,0.001685592,0.02280848,0
6.11,-0.0008711081,-0.005727982,-0.03731273,-0.06269352,-0.004947662,0.001523488,0.02206184,0
6.12,-0.001241378,-0.006210211,-0.03784565,-0.06039906,-0.004947662,0.001351373,0.01902276,0
6.13,-0.001689119,-0.006590783,-0.03198348,-0.05790097,-0.004947662,0.001162592,0.01670094,0
6.14,-0.001839478,-0.006924637,-0.02851947,-0.05530658,-0.004947662,0.0009639036,0.01482728,0
6.15,-0.001937413,-0.007120818,-0.02772008,-0.05197131,-0.004947662,0.0007588072,0.01310111,0
6.16,-0.002254013,-0.00719953,-0.02478899,-0.04798199,-0.004947662,0.0005483177,0.01136221,0
6.17,-0.002342912,-0.00726881,-0.01892682,-0.04387059,-0.004947662,0.0003320739,0.009505715,0
6.18,-0.002359325,-0.00725075,-0.01839389,-0.03927191,-8.535385e-05,0.000109211,0.007527464,0
6.19,-0.002559606,-0.005939739,-0.01572927,-0.01913151,-8.535385e-05,0.0001234069,-0.00201445,0
6.2,-0.002661245,-0.004964333,-0.0111994,-0.004067075,-0.004947662,5.162335e-05,-0.009543887,0
6.21,-0.002618378,-0.005400024,-0.008268319,-0.00651706,-8.535385e-05,-0.0003355668,-0.009552669,0
6.22,-0.002733173,-0.004390776,-0.006936006,0.008906942,-0.004947662,-0.000461885,-0.01818309,0
6.23,-0.002725993,-0.004807298,-0.0005409047,0.0039489,-0.004947662,-0.0008930239,-0.01576879,0
6.24,-0.002639717,-0.00501664,0.002656646,0.00180818,-0.004947662,-0.001281393,-0.01462121,0
6.25,-0.002701875,-0.005055645,0.002656646,0.0001682779,-0.004947662,-0.001630101,-0.01242939,0
6.26,-0.002754837,-0.005036554,0.007452969,-0.001130472,-0.004947662,-0.001934495,-0.009862522,0
6.27,-0.002587375,-0.004981381,0.01011759,-0.00184698,-8.535385e-05,-0.002196243,-0.007463241,0
6.28,-0.002368334,-0.0036252,0.01011759,0.01359598,-0.004947662,-0.002176659,-0.01298932,0
6.29,-0.002288565,-0.003727015,0.01224929,0.009765182,-8.535385e-05,-0.002449675,-0.009455388,0
6.3,-0.002080436,-0.002522713,0.01491392,0.02408681,-0.004947662,-0.00244052,-0.01598665,0
6.31,-0.001803185,-0.002739864,0.01438099,0.01874378,-8.535385e-05,-0.002728667,-0.01254653,0
6.32,-0.0017498,-0.001557203,0.01624623,0.03158484,-8.535385e-05,-0.002730909,-0.01844727,0
6.33,-0.001564263,-0.0006505986,0.01757854,0.03948531,-0.004947662,-0.002777507,-0.02154217,0
6.34,-0.001365288,-0.001111215,0.01704562,0.03027023,-0.004947662,-0.003095072,-0.01684051,0
6.35,-0.001242573,-0.00135308,0.01731208,0.02412759,-0.004947662,-0.003353738,-0.01343821,0
6.36,-0.001118907,-0.001472166,0.02104256,0.01839751,-0.004947662,-0.003557683,-0.00898617,0
6.37,-0.0008432923,-0.001516604,0.02050963,0.0133452,-0.004947662,-0.003703723,-0.004276837,0
6.38,-0.0006831653,-0.001464569,0.01944378,0.009429308,-8.535385e-05,-0.003795813,8.772989e-05,0
6.39,-0.0005793736,-0.0001849877,0.02077609,0.02156041,-0.004947662,-0.003597989,-0.003704999,0
6.4,-0.000289946,-0.0004515987,0.02024317,0.01429838,-8.535385e-05,-0.003687138,0.001306383,0
6.41,-0.0001832649,0.0006397037,0.01811147,0.02574091,-0.004947662,-0.003491059,-0.003941798,0
6.42,-4.546548e-05,0.0002406234,0.01917732,0.01740527,-0.004947662,-0.003591163,0.0006237486,0
6.43,0.0001774663,-2.281312e-05,0.01837793,0.01207163,-0.004947662,-0.003650161,0.003178124,0
6.44,0.0002951742,-0.000159628,0.0157133,0.007321977,-8.535385e-05,-0.003676764,0.006369749,0
6.45,0.0004249142,0.0009546167,0.01731208,0.01819178,-0.004947662,-0.003424753,0.002223437,0
6.46,0.0005910333,0.0005614327,0.01731208,0.009596955,-8.535385e-05,-0.003463896,0.007364908,0
6.47,0.0007076089,0.001501294,0.01438099,0.01951768,-0.004947662,-0.003218223,0.002477163,0
6.48,0.0006835275,0.0009794616,0.0135816,0.009889128,-8.535385e-05,-0.00326772,0.007459562,0
6.49,0.0008405103,0.001759992,0.01384807,0.01839897,-8.535385e-05,-0.003030939,0.002881211,0
6.5,0.0009137162,0.002340255,0.009851128,0.02283437,-0.004947662,-0.002840556,0.0008533425,0
6.51,0.0008995137,0.001537386,0.007719431,0.01049538,-0.004947662,-0.002925632,0.006364952,0
6.52,0.0008456776,0.0009128911,0.007719431,0.00149953,-0.004947662,-0.002958952,0.01025544,0
6.53,0.0008609146,0.0004018333,0.006387118,-0.006669985,-8.535385e-05,-0.002947379,0.01489804,0
6.54,0.0007660565,0.001194074,0.00345603,0.001558475,-0.004947662,-0.00264585,0.01201591,0
6.55,0.0006607345,0.0004765301,0.002923105,-0.009117449,-8.535385e-05,-0.002627477,0.01808039,0
6.56,0.0006298146,0.001078415,0.001057871,-0.0007342715,-8.535385e-05,-0.002320648,0.01368464,0
6.57,0.0006030439,0.001461918,-0.0002744421,0.00404971,-0.004947662,-0.002065754,0.01121302,0
6.58,0.000533828,0.0004860721,0.0002584793,-0.007436841,-0.004947662,-0.002096763,0.01585556,0
6.59,0.0006015974,-0.0002735331,-0.001606755,-0.01517812,-8.535385e-05,-0.002089229,0.01862127,0
6.6,0.0005556499,0.0003775654,-0.004004922,-0.006361612,-8.535385e-05,-0.001807163,0.01446625,0
6.61,0.0005291237,0.0007982086,-0.00213968,-0.001245767,-0.004947662,-0.001573112,0.0122468,0
6.62,0.0005436901,-0.0001438803,-0.00213968,-0.01223321,-0.004947662,-0.001622592,0.01687889,0
6.63,0.0005069012,-0.0008423757,-0.002406146,-0.01924053,-0.004947662,-0.001633469,0.01945926,0
6.64,0.0004040505,-0.001380212,-0.002672609,-0.02508513,-0.004947662,-0.001615159,0.02255132,0
6.65,0.000438621,-0.001828858,-0.002939068,-0.02979028,-8.535385e-05,-0.001567507,0.02552985,0
6.66,0.0005019193,-0.0009607103,-0.001606755,-0.01781937,-0.004947662,-0.001251753,0.02039896,0
6.67,0.0004903091,-0.001539314,-0.001606755,-0.02456868,-8.535385e-05,-0.001243474,0.02403528,0
6.68,0.0004760819,-0.0007730383,-0.001073834,-0.0124908,-0.004947662,-0.0009700698,0.01729291,0
6.69,0.0005216015,-0.001437317,-0.000807371,-0.01968849,-0.004947662,-0.001013092,0.02022217,0
6.7,0.0004609175,-0.001907403,-0.001606755,-0.02348166,-8.535385e-05,-0.001035196,0.02105549,0
6.71,0.0004928176,-0.001065012,0.0002584793,-0.01152431,-8.535385e-05,-0.0008005778,0.01493655,0
6.72,0.0005422805,-0.0004508074,0.0005249418,-0.003684675,-0.004947662,-0.0006297266,0.01097668,0
6.73,0.0005901909,-0.001199592,0.001324333,-0.01247582,-8.535385e-05,-0.0007541331,0.01425674,0
6.74,0.0005749293,-0.0005173023,0.0007914044,-0.002678868,-0.004947662,-0.0006029339,0.008362481,0
6.75,0.0006170304,-0.001233279,-7.979572e-06,-0.01233445,-0.004947662,-0.0007486175,0.0128851,0
6.76,0.0007170694,-0.001739193,-0.0005409047,-0.01846398,-0.004947662,-0.0008501458,0.01555277,0
6.77,0.0007225365,-0.002073648,-7.979572e-06,-0.02347802,-0.004947662,-0.0009163117,0.01873282,0
6.78,0.0007792115,-0.00232386,-0.0005409047,-0.02751834,-0.004947662,-0.0009470822,0.02184448,0
6.79,0.000710524,-0.002498327,-0.000807371,-0.03039316,-0.004947662,-0.0009475884,0.0244334,0
6.8,0.0007319682,-0.002661579,0.0007914044,-0.03240957,-0.004947662,-0.0009256944,0.02633634,0
6.81,0.0007418268,-0.002783183,0.001324333,-0.0334882,-0.004947662,-0.0008896138,0.02754827,0
6.82,0.0008249597,-0.002876073,-0.0002744421,-0.03385676,-8.535385e-05,-0.0008465742,0.02817051,0
6.83,0.000859656,-0.001715108,-7.979572e-06,-0.01837842,-0.004947662,-0.0005582264,0.02079113,0
6.84,0.0009783964,-0.002072658,-0.0002744421,-0.02263437,-0.004947662,-0.0005961395,0.02259151,0
6.85,0.0010356,-0.002288345,-0.001340296,-0.02390887,-0.004947662,-0.0006258873,0.0220789,0
6.86,0.0009698033,-0.002417752,-0.0005409047,-0.02510629,-0.004947662,-0.000655396,0.02226219,0
6.87,0.0009463869,-0.002531618,-0.0005409047,-0.02642385,-0.004947662,-0.000678986,0.02289587,0
6.88,0.0009233632,-0.00262203,0.0002584793,-0.02758091,-0.004947662,-0.0006941355,0.02366488,0
6.89,0.0008067676,-0.002696728,0.0005249418,-0.02850895,-0.004947662,-0.0007008643,0.02440033,0
6.9,0.0007931011,-0.002792796,0.0007914044,-0.02933687,-0.004947662,-0.000700496,0.02500762,0
6.91,0.0008527131,-0.002867831,0.0007914044,-0.02983169,-0.004947662,-0.0006949229,0.02544995,0
6.92,0.0007762227,-0.002901818,0.0002584793,-0.02993856,-0.004947662,-0.0006860644,0.02573471,0
6.93,0.0007450654,-0.002952908,-0.0002744421,-0.02998183,-0.004947662,-0.0006756915,0.0258621,0
6.94,0.0006478801,-0.002999284,-0.0005409047,-0.02986248,-0.004947662,-0.0006654024,0.02584519,0
6.95,0.0007126547,-0.003063923,-0.000807371,-0.02974032,-0.004947662,-0.0006563812,0.02573324,0
6.96,0.0006866702,-0.003084376,-0.001606755,-0.02932983,-0.004947662,-0.0006493562,0.02555504,0
6.97,0.0006934448,-0.003104096,-0.000807371,-0.02890151,-0.004947662,-0.0006447209,0.02534008,0
6.98,0.0007260767,-0.003111271,0.001057871,-0.02839747,-0.004947662,-0.0006427139,0.02508652,0
6.99,0.0007041792,-0.003100066,0.0005249418,-0.02782051,-0.004947662,-0.000643432,0.02482048,0
7,0.0006748404,-0.003094373,0.0005249418,-0.02730987,-0.004947662,-0.0006467571,0.02455803,0
7.01,0.0006893502,-0.003094928,0.0007914044,-0.02686974,-0.004947662,-0.0006524386,0.02431106,0
7.02,0.000644608,-0.003084647,-0.0002744421,-0.02642465,-8.535385e-05,-0.0006600852,0.02409838,0
7.03,0.0006042396,-0.001882375,-0.000807371,-0.01090978,-0.004947662,-0.0004251077,0.01640518,0
7.04,0.0006243478,-0.002227322,-0.001340296,-0.0155643,-0.004947662,-0.0005143749,0.01828253,0
7.05,0.0006145547,-0.002461642,-0.001873218,-0.01755941,-0.004947662,-0.0005902253,0.01812962,0
7.06,0.0005934182,-0.002623125,0.0002584793,-0.01958851,-0.004947662,-0.0006586766,0.0188369,0
7.07,0.0006543736,-0.002741736,-0.0005409047,-0.02156903,-0.004947662,-0.0007133288,0.02006166,0
7.08,0.000724124,-0.002805245,-0.001073834,-0.02316679,-0.004947662,-0.000751871,0.02140793,0
7.09,0.0007637743,-0.002828858,0.001057871,-0.02433388,-8.535385e-05,-0.0007752486,0.02264208,0
7.1,0.0007143181,-0.001630794,-0.0005409047,-0.009953215,-0.004947662,-0.0005420136,0.0161208,0
7.11,0.000671178,-0.001991319,0.0007914044,-0.01549354,-0.004947662,-0.000622735,0.01887102,0
7.12,0.0006080014,-0.002267398,0.0002584793,-0.01822922,-0.004947662,-0.0006832267,0.01931569,0
7.13,0.0006061681,-0.002484741,-0.0002744421,-0.02084149,-0.004947662,-0.0007323473,0.02040597,0
7.14,0.0006100561,-0.002642948,-0.001340296,-0.02315229,-0.004947662,-0.0007657779,0.02185695,0
7.15,0.0005548326,-0.002759875,-0.001606755,-0.02502416,-0.004947662,-0.0007826989,0.02330925,0
7.16,0.0005251449,-0.002868948,-0.000807371,-0.02650506,-0.004947662,-0.00078519,0.02454724,0
7.17,0.0004940957,-0.002963267,-0.001873218,-0.02752767,-8.535385e-05,-0.0007767093,0.02548185,0
7.18,0.0004904435,-0.001841588,-0.000807371,-0.01295834,-8.535385e-05,-0.0005168717,0.01858632,0
7.19,0.0004491644,-0.001035654,-0.0005409047,-0.002908759,-0.004947662,-0.0003323081,0.01342053,0
7.2,0.0005430245,-0.001671844,-7.979572e-06,-0.01010073,-8.535385e-05,-0.0004559584,0.01548267,0
7.21,0.0005292158,-0.0008853772,0.0007914044,0.0009249389,-0.004947662,-0.0003151002,0.008592042,0
7.22,0.0005241631,-0.00151945,-7.979572e-06,-0.007977779,-8.535385e-05,-0.0004788741,0.01243129,0
7.23,0.0005379657,-0.0007726954,0.0002584793,0.001362217,-0.004947662,-0.0003586599,0.007187023,0
7.24,0.0006079543,-0.001433255,0.0002584793,-0.008693092,-0.004947662,-0.0005276073,0.01224368,0
7.25,0.0005950759,-0.001891501,0.0002584793,-0.01519197,-0.004947662,-0.0006460954,0.015367,0
7.26,0.0005890997,-0.002233203,-0.002406146,-0.0207843,-0.004947662,-0.0007239807,0.01894166,0
7.27,0.0006637455,-0.002494857,-0.001606755,-0.02534029,-0.004947662,-0.0007620833,0.02239933,0
7.28,0.0006175627,-0.002673878,-0.001340296,-0.02863728,-0.004947662,-0.000766161,0.02530802,0
7.29,0.0006639343,-0.002835536,-0.0002744421,-0.03098593,-8.535385e-05,-0.0007446384,0.0274896,0
7.3,0.0006603769,-0.001745637,-0.0002744421,-0.01712361,-0.004947662,-0.0004623072,0.02140341,0
7.31,0.0006027792,-0.002176241,0.0007914044,-0.02263976,-0.004947662,-0.0004944407,0.02420599,0
7.32,0.0005280299,-0.002513218,0.001324333,-0.02506996,-0.004947662,-0.0005101854,0.02441115,0
7.33,0.000624806,-0.002781084,0.001324333,-0.02717504,-0.004947662,-0.0005206584,0.0250548,0
7.34,0.0005923792,-0.002941923,0.0007914044,-0.02868215,-8.535385e-05,-0.0005227961,0.02594106,0
7.35,0.0006824638,-0.001867474,-7.979572e-06,-0.01463686,-0.004947662,-0.000272091,0.01925526,0
7.36,0.0007916078,-0.002268153,-0.001073834,-0.02006435,-0.004947662,-0.0003378275,0.02187637,0
7.37,0.0007979979,-0.002520239,-0.001340296,-0.0223547,-0.004947662,-0.0003856394,0.02216613,0
7.38,0.000739646,-0.002696218,-0.001340296,-0.02442811,-0.004947662,-0.0004247603,0.02302771,0
