t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,phi_p_sim
36.55,0.3011056,0.3008496,0.1155434,-0.2081738,-0.4416018,-0.4421984,0,-0.04449363
36.56,0.2984076,0.2980186,-0.07471076,-0.3927366,-0.4416018,-0.4421959,0,-0.04438944
36.57,0.2938059,0.2934809,-0.2825515,-0.5719228,-0.4416018,-0.4421989,0,-0.04448704
36.58,0.2874164,0.2871025,-0.4682758,-0.7484187,-0.4416018,-0.4421984,0,-0.04447187
36.59,0.2793736,0.2789681,-0.6510691,-0.9200801,-0.4416018,-0.4421978,0,-0.04444754
36.6,0.2694572,0.2692316,-0.846919,-1.083967,-0.4416018,-0.4422006,0,-0.04454697
36.61,0.2579159,0.2577107,-1.021452,-1.244175,-0.4416018,-0.442196,0,-0.0443862
36.62,0.2448651,0.2446043,-1.186925,-1.396577,-0.4416018,-0.4421924,0,-0.0442513
36.63,0.2303223,0.2300694,-1.347069,-1.538862,-0.4416018,-0.442192,0,-0.04423013
36.64,0.2141994,0.2141491,-1.514674,-1.671429,-0.4416018,-0.4421915,0,-0.04420564
36.65,0.1968673,0.1967552,-1.659097,-1.797053,-0.4416018,-0.4421839,0,-0.04393176
36.66,0.1783808,0.1782205,-1.790996,-1.909902,-0.4464643,-0.4421813,-0.4862547,-0.04382404
36.67,0.1588598,0.159273,-1.911437,-1.977834,-0.4416018,-0.4454002,0.4862547,-0.03766195
36.68,0.1382558,0.1381065,-2.030812,-2.101677,-0.4416018,-0.4431572,0,-0.03536505
36.69,0.116935,0.116622,-2.127271,-2.181923,-0.4416018,-0.4424269,0,-0.03679059
36.7,0.0949671,0.09465845,-2.209608,-2.239593,-0.4416018,-0.4422069,0,-0.03876895
36.71,0.07241941,0.07220948,-2.286349,-2.282045,-0.4416018,-0.4421518,0,-0.04039368
36.72,0.04951243,0.04931489,-2.34124,-2.312112,-0.4416018,-0.4421442,0,-0.04147627
36.73,0.02637627,0.02617827,-2.382276,-2.328282,-0.4416018,-0.4421505,0,-0.04223504
36.74,0.003234333,0.002950353,-2.408123,-2.330297,-0.4416018,-0.442159,0,-0.04276631
36.75,-0.01986153,-0.02014371,-2.420913,-2.316583,-0.4416018,-0.4421693,0,-0.04324283
36.76,-0.04265114,-0.04303277,-2.414784,-2.288935,-0.4416018,-0.4421767,0,-0.04356717
36.77,-0.06517674,-0.06547887,-2.397464,-2.245646,-0.4416018,-0.4421854,0,-0.04391541
36.78,-0.08713789,-0.08750156,-2.360159,-2.190387,-0.4416018,-0.4421884,0,-0.044052
36.79,-0.1085232,-0.108844,-2.310064,-2.120806,-0.4416018,-0.4421927,0,-0.04422373
36.8,-0.1290339,-0.129467,-2.247712,-2.039346,-0.4416018,-0.442194,0,-0.04428651
36.81,-0.1488113,-0.1491023,-2.171504,-1.943631,-0.4416018,-0.442199,0,-0.04447196
36.82,-0.1674658,-0.1678589,-2.075577,-1.83908,-0.4416018,-0.4421972,0,-0.04441795
36.83,-0.1849901,-0.1854122,-1.971924,-1.721703,-0.4416018,-0.4421997,0,-0.04451105
36.84,-0.2012987,-0.2017094,-1.85921,-1.593731,-0.4416018,-0.4422024,0,-0.04461107
36.85,-0.2164216,-0.216688,-1.734506,-1.456748,-0.4416018,-0.4422037,0,-0.04466469
36.86,-0.2298817,-0.2303912,-1.585553,-1.314041,-0.4416018,-0.4421994,0,-0.04451818
36.87,-0.2420241,-0.2423872,-1.442463,-1.159232,-0.4464643,-0.4422054,-0.4862547,-0.0447273
36.88,-0.2525912,-0.2523308,-1.290046,-0.9689182,-0.4416018,-0.445423,0.4862547,-0.03853379
36.89,-0.2614512,-0.2619874,-1.112849,-0.8425694,-0.4416018,-0.4431775,0,-0.03615278
36.9,-0.2686754,-0.2692672,-0.9476418,-0.676946,-0.4416018,-0.4424539,0,-0.03781819
36.91,-0.274074,-0.2747179,-0.7741748,-0.5011352,-0.4416018,-0.4422343,0,-0.03982222
36.92,-0.2778308,-0.2783155,-0.5988424,-0.3207204,-0.4416018,-0.4421816,0,-0.04153629
36.93,-0.2797374,-0.2802479,-0.4021932,-0.1420868,-0.4416018,-0.4421734,0,-0.0426029
36.94,-0.2799408,-0.2803629,-0.2201993,0.0369211,-0.4416018,-0.4421807,0,-0.04339946
36.95,-0.2784995,-0.2787756,-0.03740602,0.2130191,-0.4416018,-0.4421867,0,-0.04384383
36.96,-0.2751665,-0.2755758,0.1616414,0.3842105,-0.4416018,-0.4421873,0,-0.04396687
36.97,-0.2700154,-0.2705445,0.3425695,0.5547745,-0.4416018,-0.4421932,0,-0.04422244
36.98,-0.2632558,-0.2637076,0.5179018,0.7232625,-0.4416018,-0.4422016,0,-0.0445493
36.99,-0.2548789,-0.2552838,0.6905695,0.8849198,-0.4416018,-0.4422044,0,-0.04467384
37,-0.24476,-0.2453158,0.8773596,1.039463,-0.4416018,-0.4422046,0,-0.04469975
37.01,-0.2330498,-0.2336863,1.041501,1.189654,-0.4416018,-0.4422103,0,-0.04490929
37.02,-0.2198808,-0.2205133,1.198713,1.33312,-0.4416018,-0.4422168,0,-0.04515417
37.03,-0.2053825,-0.2059516,1.363121,1.467377,-0.4416018,-0.4422209,0,-0.04531562
37.04,-0.1895597,-0.1901549,1.503546,1.590581,-0.4416018,-0.4422213,0,-0.04534524
37.05,-0.1725327,-0.1731498,1.632781,1.70374,-0.4416018,-0.4422227,0,-0.04539898
37.06,-0.1545204,-0.1550448,1.754021,1.806078,-0.4416018,-0.4422243,0,-0.04546342
37.07,-0.1354018,-0.1360631,1.877393,1.894879,-0.4416018,-0.4422221,0,-0.0453897
37.08,-0.1154632,-0.1161184,1.978116,1.973961,-0.4416018,-0.4422256,0,-0.0455136
37.09,-0.09482738,-0.09545136,2.064184,2.040071,-0.4416018,-0.4422276,0,-0.04558986
37.1,-0.07365914,-0.07421805,2.13906,2.092408,-0.4416018,-0.4422278,0,-0.04560212
37.11,-0.05191044,-0.05259064,2.206741,2.130118,-0.4416018,-0.4422256,0,-0.04552803
37.12,-0.02995853,-0.03053461,2.253905,2.156505,-0.4416018,-0.4422286,0,-0.04563178
37.13,-0.007860437,-0.008385065,2.287479,2.167157,-0.4416018,-0.4422268,0,-0.04556995
37.14,0.01432774,0.01375252,2.307997,2.163158,-0.4416018,-0.4422238,0,-0.04546285
37.15,0.03640226,0.03583132,2.314658,2.1465,-0.4416018,-0.4422237,0,-0.04545425
37.16,0.05817536,0.05767094,2.304266,2.116241,-0.4416018,-0.4422235,0,-0.04544285
37.17,0.07952071,0.07907549,2.282949,2.071476,-0.4416018,-0.442221,0,-0.04535056
37.18,0.1003603,0.09990881,2.241115,2.012734,-0.4416018,-0.4422173,0,-0.04521281
37.19,0.1205068,0.1200969,2.189155,1.941678,-0.4416018,-0.4422151,0,-0.04512708
37.2,0.1398903,0.1394717,2.125736,1.857877,-0.4416018,-0.4422122,0,-0.04501579
37.21,0.1583843,0.1579575,2.039669,1.762849,-0.4416018,-0.4422106,0,-0.04495114
37.22,0.1759512,0.1754439,1.949338,1.65718,-0.4416018,-0.4422098,0,-0.04491736
37.23,0.1923442,0.191898,1.847017,1.542863,-0.4416018,-0.4422121,0,-0.04499632
37.24,0.2073883,0.207098,1.725243,1.417941,-0.4416018,-0.4422114,0,-0.0449724
37.25,0.2211634,0.2208499,1.599207,1.281566,-0.4416018,-0.4422054,0,-0.04475841
37.26,0.2336066,0.2332191,1.465176,1.138076,-0.4416018,-0.4422025,0,-0.04464259
37.27,0.2445685,0.2441877,1.324217,0.9892504,-0.4416018,-0.4422032,0,-0.04465757
37.28,0.2540261,0.2536274,1.159277,0.8344442,-0.4416018,-0.4422033,0,-0.04465887
37.29,0.2618527,0.2615072,1.002597,0.6750995,-0.4416018,-0.4422039,0,-0.04468247
37.3,0.2681533,0.2677172,0.8392556,0.510892,-0.4416018,-0.4422025,0,-0.04463089
37.31,0.2727703,0.2723544,0.6719171,0.345557,-0.4416018,-0.4422048,0,-0.04471099
37.32,0.2755587,0.2753038,0.4853933,0.1779756,-0.4416018,-0.4422055,0,-0.04473961
37.33,0.2766669,0.2764112,0.3116598,0.006647616,-0.4416018,-0.4422002,0,-0.04455477
37.34,0.2761441,0.2758036,0.1376598,-0.1642001,-0.4416018,-0.442197,0,-0.04443027
37.35,0.2739881,0.2735726,-0.03767247,-0.3320012,-0.4416018,-0.4421979,0,-0.04445319
37.36,0.2700481,0.2697435,-0.2281932,-0.4960225,-0.4416018,-0.442201,0,-0.04456368
37.37,0.2645631,0.2641774,-0.4005944,-0.6587493,-0.4416018,-0.4421991,0,-0.04449796
37.38,0.2573298,0.2570806,-0.5692651,-0.8155127,-0.4416018,-0.4422008,0,-0.04455631
37.39,0.24845,0.2483049,-0.7485944,-0.9694566,-0.4416018,-0.4421969,0,-0.04442269
37.4,0.2381341,0.2379162,-0.907939,-1.118873,-0.4416018,-0.4421909,0,-0.04419994
37.41,0.226375,0.2261375,-1.062221,-1.259514,-0.4416018,-0.4421896,0,-0.04414089
37.42,0.213204,0.2130083,-1.210107,-1.391629,-0.4416018,-0.4421894,0,-0.04412521
37.43,0.198667,0.198558,-1.365455,-1.51558,-0.4416018,-0.4421877,0,-0.04406143
37.44,0.1829906,0.1828288,-1.497354,-1.631406,-0.4416018,-0.4421835,0,-0.04390788
37.45,0.1662032,0.1660423,-1.618861,-1.735764,-0.4416018,-0.4421827,0,-0.04387074
37.46,0.1483119,0.1482635,-1.742499,-1.829118,-0.4416018,-0.4421821,0,-0.04384401
37.47,0.1296337,0.1294968,-1.843755,-1.91297,-0.4416018,-0.4421777,0,-0.04368298
37.48,0.1102569,0.1100368,-1.932487,-1.983021,-0.4416018,-0.442178,0,-0.04368581
37.49,0.09029184,0.09001759,-2.011094,-2.039105,-0.4416018,-0.4421811,0,-0.0437931
37.5,0.06972386,0.06955182,-2.082772,-2.081544,-0.4416018,-0.442185,0,-0.04393456
37.51,0.04878321,0.04862482,-2.134732,-2.113029,-0.4416018,-0.4421838,0,-0.04390092
37.52,0.02774899,0.02743474,-2.173369,-2.131635,-0.4416018,-0.4421826,0,-0.04386105
37.53,0.006588523,0.006276373,-2.199482,-2.13417,-0.4416018,-0.4421874,0,-0.04403177
37.54,-0.0146073,-0.01484465,-2.213338,-2.123749,-0.4416018,-0.4421903,0,-0.04414497
37.55,-0.0355699,-0.03586941,-2.21094,-2.101781,-0.4416018,-0.4421896,0,-0.04412724
37.56,-0.05628726,-0.05654861,-2.196285,-2.065821,-0.4416018,-0.4421915,0,-0.04419431
37.57,-0.07653797,-0.07684162,-2.163777,-2.018053,-0.4416018,-0.4421913,0,-0.04419151
37.58,-0.09619144,-0.0965528,-2.12061,-1.957278,-0.4416018,-0.4421927,0,-0.04424335
37.59,-0.1150864,-0.1155391,-2.066251,-1.88368,-0.4416018,-0.4421956,0,-0.04435178
37.6,-0.1333133,-0.1336421,-1.99777,-1.797194,-0.4416018,-0.4422008,0,-0.04454154
37.61,-0.1505866,-0.1509458,-1.910104,-1.702432,-0.4416018,-0.4421996,0,-0.04451334
37.62,-0.1667779,-0.1672185,-1.818175,-1.597005,-0.4416018,-0.4422001,0,-0.04453295
37.63,-0.1819024,-0.1823072,-1.715853,-1.480704,-0.4416018,-0.4422033,0,-0.04464972
37.64,-0.1957844,-0.1962216,-1.591415,-1.356524,-0.4416018,-0.4422041,0,-0.04468352
37.65,-0.2083117,-0.2088196,-1.469375,-1.223945,-0.4416018,-0.4422058,0,-0.04474774
37.66,-0.2195281,-0.2199842,-1.338009,-1.083145,-0.4416018,-0.4422094,0,-0.04488134
37.67,-0.2292751,-0.2297573,-1.199715,-0.937339,-0.4416018,-0.4422099,0,-0.04490643
37.68,-0.2375692,-0.2380167,-1.039571,-0.7859371,-0.4416018,-0.4422112,0,-0.04495674
37.69,-0.2443034,-0.2447705,-0.8868884,-0.6310357,-0.4416018,-0.4422108,0,-0.04494697
37.7,-0.2494812,-0.2499352,-0.7296755,-0.4725613,-0.4416018,-0.4422112,0,-0.04496538
37.71,-0.2529803,-0.253512,-0.5527444,-0.3121299,-0.4416018,-0.4422111,0,-0.04496132
37.72,-0.2549085,-0.2553976,-0.3870048,-0.1490583,-0.4416018,-0.4422138,0,-0.04505717
37.73,-0.2553146,-0.2556887,-0.2228639,0.01334025,-0.4416018,-0.442214,0,-0.04506824
37.74,-0.2540701,-0.2544671,-0.05472608,0.1727961,-0.4416018,-0.4422101,0,-0.04492978
37.75,-0.2511237,-0.2516316,0.1278007,0.3309957,-0.4416018,-0.4422084,0,-0.0448649
37.76,-0.2465793,-0.2471145,0.2930075,0.4885295,-0.4416018,-0.4422112,0,-0.04496155
37.77,-0.2405754,-0.24101,0.4544837,0.6427511,-0.4416018,-0.442214,0,-0.04506166
37.78,-0.2329622,-0.2334807,0.6135618,0.7903579,-0.4416018,-0.4422121,0,-0.04500204
37.79,-0.2238211,-0.2244166,0.7854301,0.9339712,-0.4416018,-0.442214,0,-0.04506822
37.8,-0.2132815,-0.2138698,0.9359815,1.07248,-0.4416018,-0.4422179,0,-0.04521085
37.81,-0.2014319,-0.2019783,1.079338,1.203421,-0.4416018,-0.4422202,0,-0.04529847
37.82,-0.1882175,-0.1888555,1.230156,1.325404,-0.4416018,-0.4422202,0,-0.04530518
37.83,-0.1738934,-0.1744643,1.359124,1.440209,-0.4416018,-0.4422234,0,-0.04542607
37.84,-0.1584888,-0.1590357,1.480631,1.544131,-0.4416018,-0.4422232,0,-0.04542309
37.85,-0.1421552,-0.142639,1.594144,1.637449,-0.4416018,-0.4422222,0,-0.0453908
37.86,-0.1248094,-0.1254212,1.695932,1.71893,-0.4416018,-0.4422193,0,-0.04528902
37.87,-0.1066948,-0.1073168,1.796389,1.791673,-0.4416018,-0.4422221,0,-0.04538229
37.88,-0.08798711,-0.08853164,1.877127,1.852933,-0.4416018,-0.4422241,0,-0.0454584
37.89,-0.06861699,-0.06926796,1.953868,1.900763,-0.4416018,-0.4422227,0,-0.04541183
37.9,-0.04886084,-0.04948173,2.009825,1.938381,-0.4416018,-0.4422256,0,-0.04551536
37.91,-0.02880329,-0.02941047,2.054324,1.962954,-0.4416018,-0.4422264,0,-0.04554752
37.92,-0.008645326,-0.009169222,2.085767,1.974721,-0.4416018,-0.4422264,0,-0.045552
37.93,0.01158625,0.01104578,2.106551,1.972393,-0.4416018,-0.4422235,0,-0.04544947
37.94,0.03166164,0.03119151,2.11268,1.957956,-0.4416018,-0.4422223,0,-0.045401
37.95,0.05154028,0.05106209,2.106018,1.929906,-0.4416018,-0.442219,0,-0.04527866
37.96,0.07106202,0.07059903,2.084168,1.889971,-0.4416018,-0.4422171,0,-0.0452058
37.97,0.09010448,0.08966158,2.049262,1.837979,-0.4416018,-0.4422154,0,-0.04513673
37.98,0.1086498,0.1081259,2.00343,1.774207,-0.4416018,-0.4422135,0,-0.04506419
37.99,0.1264574,0.1259745,1.945608,1.700953,-0.4416018,-0.4422152,0,-0.04511759
38,0.1434412,0.142995,1.868867,1.616358,-0.4416018,-0.4422147,0,-0.04510165
38.01,0.1594252,0.1590811,1.787063,1.521118,-0.4416018,-0.4422131,0,-0.04504434
38.02,0.1744719,0.1740657,1.695666,1.414694,-0.4416018,-0.4422085,0,-0.04487583
38.03,0.1884381,0.1880009,1.592811,1.300898,-0.4416018,-0.4422078,0,-0.04484003
38.04,0.2010993,0.2007854,1.468906,1.179791,-0.4416018,-0.4422083,0,-0.04485484
38.05,0.2124539,0.2121989,1.347399,1.049274,-0.4416018,-0.4422042,0,-0.04470828
38.06,0.2226751,0.2222152,1.217899,0.9115123,-0.4416018,-0.4421996,0,-0.04453405
38.07,0.2314001,0.2310233,1.067614,0.7722607,-0.4416018,-0.4422038,0,-0.04467552
38.08,0.2386235,0.2383299,0.9255894,0.6268415,-0.4416018,-0.4422035,0,-0.04466582
38.09,0.2443961,0.2440786,0.7777027,0.4762934,-0.4416018,-0.4422004,0,-0.04455367
38.1,0.2486867,0.2483279,0.6250197,0.3236235,-0.4416018,-0.4421992,0,-0.04450792
38.11,0.2514116,0.2510778,0.4536843,0.1700555,-0.4416018,-0.4421999,0,-0.04452923
38.12,0.2525693,0.252259,0.296205,0.01527297,-0.4416018,-0.4421994,0,-0.04451183
38.13,0.2522852,0.2518658,0.1379263,-0.1397026,-0.4416018,-0.4421983,0,-0.04447008
38.14,0.2503252,0.2500306,-0.03847186,-0.2914551,-0.4416018,-0.4422015,0,-0.04458009
38.15,0.2467867,0.2465615,-0.1978164,-0.4434744,-0.4416018,-0.442199,0,-0.04449644
38.16,0.2417166,0.2415157,-0.3531641,-0.5936427,-0.4416018,-0.442195,0,-0.04435163
38.17,0.2352577,0.2349609,-0.5082452,-0.7401423,-0.4416018,-0.4421916,0,-0.04422245
38.18,0.2272004,0.2270555,-0.6739849,-0.8798699,-0.4416018,-0.4421929,0,-0.04425621
38.19,0.2178373,0.2176291,-0.8194734,-1.016657,-0.4416018,-0.4421881,0,-0.04408605
38.2,0.2071517,0.2069266,-0.9596326,-1.145537,-0.4416018,-0.4421874,0,-0.0440508
38.21,0.1952689,0.194985,-1.094196,-1.266688,-0.4416018,-0.4421874,0,-0.04404812
38.22,0.1820976,0.1819263,-1.234355,-1.378639,-0.4416018,-0.4421895,0,-0.0441207
38.23,0.1678932,0.1676785,-1.355862,-1.483934,-0.4416018,-0.4421868,0,-0.04402725
38.24,0.1526919,0.1524646,-1.466711,-1.578943,-0.4416018,-0.4421867,0,-0.04401882
38.25,0.136496,0.1363601,-1.579158,-1.663739,-0.4416018,-0.442187,0,-0.04402888
38.26,0.1195363,0.1193684,-1.672153,-1.739751,-0.4416018,-0.442184,0,-0.04391978
38.27,0.1019232,0.101701,-1.753424,-1.804167,-0.4416018,-0.4421832,0,-0.0438862
38.28,0.08380323,0.08349729,-1.825369,-1.856268,-0.4416018,-0.4421846,0,-0.04393221
38.29,0.06521301,0.06491037,-1.891186,-1.895297,-0.4416018,-0.4421884,0,-0.04406963
38.3,0.04622471,0.04598687,-1.940215,-1.922738,-0.4416018,-0.4421907,0,-0.04415879
38.31,0.02703048,0.02678406,-1.976453,-1.939558,-0.4416018,-0.4421899,0,-0.04413733
38.32,0.007679285,0.007481075,-2.0023,-1.944252,-0.4416018,-0.4421898,0,-0.04413378
38.33,-0.01148678,-0.01185597,-2.013492,-1.937886,-0.4416018,-0.442188,0,-0.0440702
38.34,-0.03064612,-0.03090248,-2.012426,-1.916459,-0.4416018,-0.4421929,0,-0.04424408
38.35,-0.04947378,-0.0497865,-1.999369,-1.885561,-0.4416018,-0.442192,0,-0.04421886
38.36,-0.06785349,-0.06824792,-1.970325,-1.842152,-0.4416018,-0.4421935,0,-0.04427355
38.37,-0.08570517,-0.08613867,-1.93302,-1.786145,-0.4416018,-0.4421973,0,-0.04441432
38.38,-0.1030435,-0.1033765,-1.882925,-1.718792,-0.4416018,-0.4422012,0,-0.04455961
38.39,-0.1195854,-0.119986,-1.815777,-1.643127,-0.4416018,-0.4422001,0,-0.044531
38.4,-0.1352298,-0.1357213,-1.743832,-1.556426,-0.4416018,-0.4422019,0,-0.04459749
38.41,-0.1501033,-0.1504526,-1.659097,-1.458913,-0.4416018,-0.4422062,0,-0.04475821
38.42,-0.1639106,-0.1643024,-1.567167,-1.355596,-0.4416018,-0.442204,0,-0.04468689
38.43,-0.1765849,-0.1770344,-1.454986,-1.243557,-0.4416018,-0.4422042,0,-0.04469258
38.44,-0.1880833,-0.1885502,-1.342539,-1.123298,-0.4416018,-0.4422064,0,-0.04476983
38.45,-0.198433,-0.1988112,-1.223963,-0.9963941,-0.4416018,-0.4422083,0,-0.04484428
38.46,-0.2074441,-0.2078581,-1.098193,-0.8656058,-0.4416018,-0.4422064,0,-0.04478239
38.47,-0.2150375,-0.2155339,-0.9516388,-0.729356,-0.4416018,-0.4422066,0,-0.04478603
38.48,-0.2213282,-0.2217432,-0.8128119,-0.5877064,-0.4416018,-0.4422096,0,-0.04489296
38.49,-0.2261279,-0.2265966,-0.6710538,-0.4446467,-0.4416018,-0.4422086,0,-0.04486211
38.5,-0.2294693,-0.2299518,-0.5106434,-0.2984763,-0.4416018,-0.4422099,0,-0.04490952
38.51,-0.2312848,-0.2318216,-0.3600921,-0.1509098,-0.4416018,-0.4422112,0,-0.04495938
38.52,-0.2315969,-0.2321574,-0.2087414,-0.002131236,-0.4416018,-0.442214,0,-0.04506217
38.53,-0.230473,-0.2309817,-0.05605839,0.1463177,-0.4416018,-0.4422166,0,-0.04516201
38.54,-0.2278651,-0.2283761,0.1102142,0.2921262,-0.4416018,-0.4422165,0,-0.04516436
38.55,-0.2237855,-0.2243183,0.2599661,0.4354644,-0.4416018,-0.4422165,0,-0.04516905
38.56,-0.2182925,-0.2188185,0.4086522,0.5758066,-0.4416018,-0.4422174,0,-0.04519988
38.57,-0.2112643,-0.211939,0.5674638,0.7117463,-0.4416018,-0.4422177,0,-0.04521229
38.58,-0.2029764,-0.2035766,0.708156,0.8453188,-0.4416018,-0.4422231,0,-0.04540951
38.59,-0.1934282,-0.193978,0.8453841,0.9714438,-0.4416018,-0.4422239,0,-0.04544898
38.6,-0.1827219,-0.1831972,0.9772831,1.08992,-0.4416018,-0.4422227,0,-0.04541202
38.61,-0.1706983,-0.1713374,1.113179,1.19966,-0.4416018,-0.4422194,0,-0.0452925
38.62,-0.1577098,-0.1582568,1.232021,1.304462,-0.4416018,-0.4422231,0,-0.04541937
38.63,-0.1437293,-0.1442591,1.34207,1.398789,-0.4416018,-0.4422221,0,-0.04538836
38.64,-0.1287681,-0.1293781,1.453984,1.483593,-0.4416018,-0.4422209,0,-0.04534569
38.65,-0.1129951,-0.1136168,1.546713,1.560178,-0.4416018,-0.442223,0,-0.04541842
38.66,-0.09653705,-0.0971275,1.631449,1.62674,-0.4416018,-0.4422248,0,-0.04548263
38.67,-0.07957464,-0.08005446,1.706058,1.682109,-0.4416018,-0.4422247,0,-0.04548664
38.68,-0.06210469,-0.06258848,1.771874,1.724567,-0.4416018,-0.4422209,0,-0.04534907
38.69,-0.044229,-0.04474751,1.822502,1.75612,-0.4416018,-0.4422186,0,-0.0452607
38.7,-0.0260887,-0.02661205,1.86407,1.777143,-0.4416018,-0.4422183,0,-0.04524469
38.71,-0.007853608,-0.00831782,1.892315,1.786937,-0.4416018,-0.4422182,0,-0.04523963
38.72,0.01050587,0.009960032,1.912566,1.784297,-0.4416018,-0.4422161,0,-0.04516113
38.73,0.02868294,0.02823474,1.918162,1.771925,-0.4416018,-0.4422176,0,-0.04521145
38.74,0.04658323,0.04623367,1.909902,1.746536,-0.4416018,-0.4422151,0,-0.04512157
38.75,0.06437478,0.06382724,1.890983,1.708428,-0.4416018,-0.44221,0,-0.04493535
38.76,0.08164213,0.08117905,1.858741,1.663417,-0.4416018,-0.4422137,0,-0.04506006
38.77,0.09834559,0.09794399,1.818239,1.606365,-0.4416018,-0.4422131,0,-0.04503723
38.78,0.114508,0.1140266,1.766545,1.538202,-0.4416018,-0.4422104,0,-0.04494378
38.79,0.1299809,0.129456,1.702327,1.462044,-0.4416018,-0.4422116,0,-0.04498161
38.8,0.1446172,0.1441181,1.623988,1.377614,-0.4416018,-0.4422139,0,-0.04506232
38.81,0.158334,0.157865,1.540851,1.284146,-0.4416018,-0.4422144,0,-0.04508444
38.82,0.1709586,0.1706051,1.436398,1.182211,-0.4416018,-0.4422137,0,-0.04506126
38.83,0.1824562,0.182174,1.334076,1.07094,-0.4416018,-0.4422092,0,-0.04489908
38.84,0.1929484,0.1925256,1.22536,0.9519859,-0.4416018,-0.4422038,0,-0.04469854
38.85,0.2021207,0.2017936,1.106517,0.8300533,-0.4416018,-0.4422053,0,-0.04474055
38.86,0.2099575,0.20972,0.9711545,0.7013781,-0.4464643,-0.4422028,-0.4862547,-0.04464727
38.87,0.2164899,0.216859,0.8421866,0.5988529,-0.4416018,-0.445417,0.4862547,-0.03832046
38.88,0.2217777,0.2213208,0.7076231,0.4240035,-0.4464643,-0.4431698,-0.4862547,-0.03586995
38.89,0.2257317,0.2257433,0.5690626,0.3139991,-0.4416018,-0.4456652,0.4862547,-0.03137561
38.9,0.2280796,0.2276521,0.4121162,0.1415473,-0.4416018,-0.4432044,0,-0.03114706
38.91,0.2290443,0.2285921,0.2684929,-0.002164674,-0.4416018,-0.4424163,0,-0.03410781
38.92,0.228621,0.2282193,0.1230044,-0.1391772,-0.4416018,-0.4421856,0,-0.03705696
38.93,0.2267888,0.2264561,-0.03634016,-0.2747921,-0.4416018,-0.4421337,0,-0.03932177
38.94,0.2235673,0.2232793,-0.1807628,-0.4098451,-0.4416018,-0.4421335,0,-0.04089203
38.95,0.2188935,0.2187164,-0.3233202,-0.5432919,-0.4416018,-0.4421453,0,-0.04194727
38.96,0.2130088,0.2127222,-0.4626802,-0.6754779,-0.4416018,-0.4421541,0,-0.04254166
38.97,0.2057317,0.2055295,-0.6137644,-0.8013537,-0.4416018,-0.4421659,0,-0.04309219
38.98,0.1972017,0.1970158,-0.7472621,-0.9237884,-0.4416018,-0.4421715,0,-0.04336251
38.99,0.1874511,0.1872872,-0.8738317,-1.040619,-0.4416018,-0.442175,0,-0.04352745
39,0.1764527,0.1763984,-1.008928,-1.151193,-0.4416018,-0.4421768,0,-0.04361268
39.01,0.1645427,0.1643305,-1.123241,-1.256406,-0.4464643,-0.4421742,-0.4862547,-0.04353211
39.02,0.1516666,0.1520129,-1.232757,-1.318735,-0.4416018,-0.4453973,0.4862547,-0.03752858
39.03,0.1378688,0.1375256,-1.333746,-1.440901,-0.4416018,-0.4431575,0,-0.03535851
39.04,0.1232119,0.1228397,-1.435268,-1.521329,-0.4416018,-0.4424338,0,-0.03703164
39.05,0.1078139,0.1075193,-1.518138,-1.585961,-0.4416018,-0.4422133,0,-0.03900767
39.06,0.09184685,0.09155196,-1.591948,-1.640772,-0.4416018,-0.4421555,0,-0.04053826
39.07,0.07530563,0.07509226,-1.66336,-1.685259,-0.4416018,-0.4421496,0,-0.04168268
39.08,0.05837141,0.0581587,-1.717185,-1.72103,-0.4416018,-0.4421546,0,-0.0423957
39.09,0.0411895,0.04091775,-1.759287,-1.746351,-0.4416018,-0.4421622,0,-0.04289459
39.1,0.02384811,0.02353294,-1.791262,-1.759974,-0.4416018,-0.4421711,0,-0.04331476
39.11,0.006408977,0.006106403,-1.815244,-1.76216,-0.4416018,-0.4421791,0,-0.04365811
39.12,-0.01097136,-0.01130174,-1.823771,-1.753958,-0.4416018,-0.4421841,0,-0.04387695
39.13,-0.02820431,-0.02854775,-1.822705,-1.734646,-0.4416018,-0.4421887,0,-0.04406194
39.14,-0.04525617,-0.04553529,-1.810181,-1.704653,-0.4416018,-0.4421921,0,-0.04420482
39.15,-0.06193521,-0.06223356,-1.784068,-1.665604,-0.4464643,-0.4421922,-0.4862547,-0.04422071
39.16,-0.078161,-0.07786012,-1.748895,-1.584297,-0.4416018,-0.445412,0.4862547,-0.03810668
39.17,-0.09377461,-0.09424881,-1.703862,-1.562366,-0.4416018,-0.4431688,0,-0.03581027
39.18,-0.1087745,-0.1093054,-1.64151,-1.496791,-0.4416018,-0.442446,0,-0.03750603
39.19,-0.1230783,-0.1235083,-1.57596,-1.415601,-0.4416018,-0.4422269,0,-0.03953222
39.2,-0.1365221,-0.1369264,-1.499219,-1.326634,-0.4416018,-0.4421692,0,-0.04106728
39.21,-0.1490249,-0.1494323,-1.414751,-1.230286,-0.4416018,-0.4421625,0,-0.04218192
39.22,-0.1604715,-0.1609334,-1.311363,-1.126969,-0.4416018,-0.4421699,0,-0.04298206
39.23,-0.1708875,-0.1713144,-1.210907,-1.016447,-0.4416018,-0.4421811,0,-0.04361003
39.24,-0.1802072,-0.1805944,-1.103789,-0.9010878,-0.4416018,-0.4421888,0,-0.0439987
